Cd Empresa;Cd Filial;Nm Filial;Tipo Local;Cd Local;Ds Local Estoque;Cd Item;Nome do Item Resumido ;Nome do Item Detalhado;Cd Unidade Medida;Cd Grupo;Nm Grupo;Cd Subgrupo;Nm Subgrupo;Cd Classe;Nm Classe;Qt Saldo Atual;Vl Custo Unitario Atual;Vl Saldo Atual;Qt Maximo;Qt Minimo;Qt Previsao Consumo;Cd Reparticao;Cd Prateleira;Cd Divisao
30;704;ROLANDIA - AB. AVES;PROPRIO;5;MANUTENÇÃO MECANICA;281670;"ROLAMENTO FIXO ESF;40X68X15M";ROLAMENTO FIXO ESF40X68X15MMGAI ACO6008 2RS;UN;2;MATERIAIS GERAIS USO/CONSUMO;1;PECAS REPOSICAO MECANICA;16;ROLAMENTOS;6;31,992;191,952;4;2;;E1;1;2
30;704;ROLANDIA - AB. AVES;PROPRIO;5;MANUTENÇÃO MECANICA;281700;"ROLAMENTO FIXO ESF;50X80X16M";ROLAMENTO FIXO ESF50X80X16MMGAI ACO6010;UN;2;MATERIAIS GERAIS USO/CONSUMO;1;PECAS REPOSICAO MECANICA;16;ROLAMENTOS;0;42,8975;0;;;;;;
30;704;ROLANDIA - AB. AVES;PROPRIO;5;MANUTENÇÃO MECANICA;281719;ROLAMENTO RIGIDO ESFERA 6010;ROLAMENTO RIGIDO ESFERA 6010 UMA CARREIRA FUR CIL MAT ANEIS E CORPOS ROLANT AC ANEL EXT CIL ANEL INT CONVENC RANH SRANH FOLGA NOR GAIOLA ACO CARBONO SVEDACAO DUPLA DIAM INT 50 MM DIAM EXT 80 MM LARG 16 MM;UN;2;MATERIAIS GERAIS USO/CONSUMO;1;PECAS REPOSICAO MECANICA;16;ROLAMENTOS;0;16,97402265;0;0;0;;E1;2;3
30;704;ROLANDIA - AB. AVES;PROPRIO;5;MANUTENÇÃO MECANICA;281727;ROLAMENTO RIGIDO ESFERA 6011;ROLAMENTO RIGIDO ESFERA 6011 UMA CARREIRA FUR CIL MAT ANEIS E CORPOS ROLANT AC ANEL EXT CIL ANEL INT CONVENC RANH SRANH FOLGA NOR GAIOLA ACO CARBONO SVEDACAO SBLINDAGEM DIAM INT 55 MM DIAM EXT 90 MM LARG 18 MM;UN;2;MATERIAIS GERAIS USO/CONSUMO;1;PECAS REPOSICAO MECANICA;16;ROLAMENTOS;6;54,708;328,248;2;1;;E1;2;3
30;704;ROLANDIA - AB. AVES;PROPRIO;5;MANUTENÇÃO MECANICA;281921;"ROLAMENTO FIXO ESF;25X52X15M";ROLAMENTO FIXO ESF25X52X15MMGAI ACO6205;UN;2;MATERIAIS GERAIS USO/CONSUMO;1;PECAS REPOSICAO MECANICA;16;ROLAMENTOS;0;9,07960786;0;0;0;;E1;4;3
30;704;ROLANDIA - AB. AVES;PROPRIO;5;MANUTENÇÃO MECANICA;282030;"ROLAMENTO FIXO ESF;70X24X125";ROLAMENTO FIXO ESF70X24X125MMGAI ACO6214;UN;2;MATERIAIS GERAIS USO/CONSUMO;1;PECAS REPOSICAO MECANICA;16;ROLAMENTOS;6;130,6091146;783,6546875;4;2;;E1;1;4
30;704;ROLANDIA - AB. AVES;PROPRIO;5;MANUTENÇÃO MECANICA;282138;ROLAMENTO RIGIDO ESFERA 6300;ROLAMENTO RIGIDO ESFERA 6300 UMA CARREIRA FUR CIL MAT ANEIS E CORPOS ROLANT AC ANEL EXT CIL ANEL INT CONVENC RANH SRANH FOLGA NOR GAIOLA ACO CARBONO SVEDACAO SIMPLES DIAM INT 10 MM DIAM EXT 35 MM LARG 11 MM;UN;2;MATERIAIS GERAIS USO/CONSUMO;1;PECAS REPOSICAO MECANICA;16;ROLAMENTOS;5;24,57327778;122,8663889;4;2;;E1;1;4
30;704;ROLANDIA - AB. AVES;PROPRIO;5;MANUTENÇÃO MECANICA;282219;"ROLAMENTO FIXO ESF;70X150X35";ROLAMENTO FIXO ESF70X150X35MMGAI ACO6314 C3;UN;2;MATERIAIS GERAIS USO/CONSUMO;1;PECAS REPOSICAO MECANICA;16;ROLAMENTOS;0;123,2966069;0;;;;;;
30;704;ROLANDIA - AB. AVES;PROPRIO;5;MANUTENÇÃO MECANICA;282308;ROLAMENTO RIGIDO ESFERA 6407;ROLAMENTO RIGIDO ESFERA 6407 UMA CARREIRA FUR CIL MAT ANEIS E CORPOS ROLANT AC ANEL EXT CIL ANEL INT CONVENC RANH SRANH FOLGA NOR GAIOLA ACO CARBONO SVEDACAO SBLINDAGEM DIAM INT 35 MM DIAM EXT 100 MM LARG 25 MM;UN;2;MATERIAIS GERAIS USO/CONSUMO;1;PECAS REPOSICAO MECANICA;16;ROLAMENTOS;0;90,316;0;;;;;;
30;704;ROLANDIA - AB. AVES;PROPRIO;5;MANUTENÇÃO MECANICA;282677;"ROLAMENTO AUTOCOMP ROL;RADIA";ROLAMENTO AUTOCOMP ROLRADIAL25X52X18MM22205 E;UN;2;MATERIAIS GERAIS USO/CONSUMO;1;PECAS REPOSICAO MECANICA;16;ROLAMENTOS;0;340;0;0;0;;E1;1;5
30;704;ROLANDIA - AB. AVES;PROPRIO;5;MANUTENÇÃO MECANICA;282740;ROLAMENTO AUTOCOMPENSADOR RO;ROLAMENTO AUTOCOMPENSADOR ROLO REFERENCIA ROLAMENTO AUTOCOMPENSADOR ROLO 22209 CILINDRICO NORMAL ACO EAE4 SVEDACAO SBLINDAGEM DIAM EIX 45 MM DIAM EX 85 MM LARG 23 MM;UN;2;MATERIAIS GERAIS USO/CONSUMO;1;PECAS REPOSICAO MECANICA;16;ROLAMENTOS;0;133,8463;0;0;0;;E1;2;5
30;704;ROLANDIA - AB. AVES;PROPRIO;5;MANUTENÇÃO MECANICA;283398;ROLAMENTO ROLO CONICO 30203;ROLAMENTO ROLO CONICO 30203 CARREIRAS UMA CARREIRA GAIOLA ACO MONTAGEM UNIVERSAL DIAMETRO INTERNO 17 MM DIAMETRO EXTERNO 40 MM LARGURA 1325 MM;PC;2;MATERIAIS GERAIS USO/CONSUMO;1;PECAS REPOSICAO MECANICA;16;ROLAMENTOS;0;29,02;0;0;0;;E1;3;5
30;704;ROLANDIA - AB. AVES;PROPRIO;5;MANUTENÇÃO MECANICA;283460;ROLAMENTO ROLO CONICO 30212;ROLAMENTO ROLO CONICO 30212 CARREIRAS UMA CARREIRA GAIOLA ACO MONTAGEM UNIVERSAL DIAMETRO INTERNO 60 MM DIAMETRO EXTERNO 110 MM LARGURA 2375 MM;UN;2;MATERIAIS GERAIS USO/CONSUMO;1;PECAS REPOSICAO MECANICA;16;ROLAMENTOS;0;87,8339;0;;;;;;
30;704;ROLANDIA - AB. AVES;PROPRIO;5;MANUTENÇÃO MECANICA;283509;ROLAMENTO ROLO CONICO 30215;ROLAMENTO ROLO CONICO 30215 CARREIRAS UMA CARREIRA GAIOLA ACO MONTAGEM UNIVERSAL DIAMETRO INTERNO 70 MM DIAMETRO EXTERNO 130 MM LARGURA 3325 MM;PC;2;MATERIAIS GERAIS USO/CONSUMO;1;PECAS REPOSICAO MECANICA;16;ROLAMENTOS;0;41,39973196;0;0;0;;E1;1;6
30;704;ROLANDIA - AB. AVES;PROPRIO;5;MANUTENÇÃO MECANICA;283800;ROLAMENTO ROLO CONICO 32206 ;ROLAMENTO ROLO CONICO 32206 CARREIRAS UMA CARREIRA GAIOLA ACO MONTAGEM UNIVERSAL DIAMETRO INTERNO 30 MM DIAMETRO EXTERNO 62 MM LARGURA 2125 MM;UN;2;MATERIAIS GERAIS USO/CONSUMO;1;PECAS REPOSICAO MECANICA;16;ROLAMENTOS;0;49,055;0;0;0;;E1;2;6
30;704;ROLANDIA - AB. AVES;PROPRIO;5;MANUTENÇÃO MECANICA;283860;ROLAMENTO 32214;ROLAMENTO 32214;PC;2;MATERIAIS GERAIS USO/CONSUMO;1;PECAS REPOSICAO MECANICA;16;ROLAMENTOS;0;105,9189934;0;;;;;;
30;704;ROLANDIA - AB. AVES;PROPRIO;5;MANUTENÇÃO MECANICA;284335;ROLAMENTO 30304 J;ROLAMENTO CAPACONE 30304J DE UMA CARREIRA DE ROLOS CONICOS FURO CILINDRICO FOLGA NORMAL 200X520X1625MM;UN;2;MATERIAIS GERAIS USO/CONSUMO;1;PECAS REPOSICAO MECANICA;16;ROLAMENTOS;0;36,325;0;0;0;;E1;1;6
30;704;ROLANDIA - AB. AVES;PROPRIO;5;MANUTENÇÃO MECANICA;284491;PORCA SEXTAVADA MATERIAL ACO;PORCA SEXTAVADA MATERIAL ACO INOX AISI304 RESISTENCIA A2 ACABAMENTO POLIDO ROSCA UNIFICADA GROSSA UNC NORMA ROSCA ASME B11 SENTIDO DIREITA DIAM NOM 316 POL PASSO 24 FPP NORMA DIMENSIONAL ASME B1822;UN;2;MATERIAIS GERAIS USO/CONSUMO;1;PECAS REPOSICAO MECANICA;26;PARAFUSOS E PORCAS;0;0,05402;0;0;0;;A1;1;9
30;704;ROLANDIA - AB. AVES;PROPRIO;5;MANUTENÇÃO MECANICA;284513;PORCA TIPO SEXTAVADA MATERIA;PORCA TIPO SEXTAVADA MATERIAL ACO INOX RESISTENCIA GRAU 5 ACABAMENTO POLIDO ROSCA UNIFICADA GROSSA UNC NORMA ROSCA ASME B11 SENTIDO DIREITA DIAMETRO NOMINAL 38 POL 16 FIOS POR POLEGADA DIN 934;UN;2;MATERIAIS GERAIS USO/CONSUMO;1;PECAS REPOSICAO MECANICA;26;PARAFUSOS E PORCAS;74;0,46705405;34,562;30;15;;A1;1;7
30;704;ROLANDIA - AB. AVES;PROPRIO;5;MANUTENÇÃO MECANICA;285005;PARAFUSO CAB SEX TIPO PD ENC;PARAFUSO CAB SEX TIPO PD ENCAIXE SEXTAVADO EXTERNO MATERIAL ACO INOX AISI304 RESISTENCIA A2 ACABAMENTO POLIDO ROSCA PARCIAL METRICA GROSSA MA 2A DIREI 10 MM 15 MM 70 MM DIN 931;UN;2;MATERIAIS GERAIS USO/CONSUMO;1;PECAS REPOSICAO MECANICA;26;PARAFUSOS E PORCAS;14;3,2;44,8;10;5;;A1;1;2
30;704;ROLANDIA - AB. AVES;PROPRIO;5;MANUTENÇÃO MECANICA;285242;CLIP P/CABO ACO TIPO GRAMPO;CLIP PCABO ACO TIPO GRAMPO NORMAL MATERIAL ACO CARBONO GALVANIZADO FOGO DIAMETRO CABO 14 POL;UN;2;MATERIAIS GERAIS USO/CONSUMO;1;PECAS REPOSICAO MECANICA;6;FERRAGENS                     ;30;0,6;18;30;15;;A1;2;19
30;704;ROLANDIA - AB. AVES;PROPRIO;5;MANUTENÇÃO MECANICA;285684;PARAFUSO SEXTAVADO INOX 12X8;PARAFUSO SEXTAVADO MA INOX 12X80;UN;2;MATERIAIS GERAIS USO/CONSUMO;1;PECAS REPOSICAO MECANICA;26;PARAFUSOS E PORCAS;0;3,39976691;0;0;0;;0;0;0
30;704;ROLANDIA - AB. AVES;PROPRIO;5;MANUTENÇÃO MECANICA;286142;"HASTE;PACMAC/92050021";HASTEPACMAC92050021;UN;2;MATERIAIS GERAIS USO/CONSUMO;1;PECAS REPOSICAO MECANICA;66;MATERIAL MANUTENCAO INDUSTRIAL;0;412,8959795;0;;;;;;
30;704;ROLANDIA - AB. AVES;PROPRIO;5;MANUTENÇÃO MECANICA;286659;"CANTONEIRA ACO CARB;ASTM A36";CANTONEIRA ACO CARBASTM A36PRETO1X18POLCOMP 6M;UN;2;MATERIAIS GERAIS USO/CONSUMO;1;PECAS REPOSICAO MECANICA;6;FERRAGENS                     ;0;61,35;0;;;;;;
30;704;ROLANDIA - AB. AVES;PROPRIO;5;MANUTENÇÃO MECANICA;286842;LENCOL DE BORRACHA PULSOMETR;LENCOL DE BORRACHA PULSOMETRO BEGE S LONA 2 X 1000MM;MT;2;MATERIAIS GERAIS USO/CONSUMO;1;PECAS REPOSICAO MECANICA;14;VEDANTES                      ;6;204,3103333;1225,862;2;1;;A1;3;6
30;704;ROLANDIA - AB. AVES;PROPRIO;5;MANUTENÇÃO MECANICA;287512;PARAFUSO FIXACAO TAMPA TURBI;PARAFUSO FIXACAO TAMPA TURBINA COD 0280311001;UN;2;MATERIAIS GERAIS USO/CONSUMO;1;PECAS REPOSICAO MECANICA;26;PARAFUSOS E PORCAS;472;5,5338169;2611,961578;0;0;;B3;3;7
30;704;ROLANDIA - AB. AVES;PROPRIO;5;MANUTENÇÃO MECANICA;288039;ABRACADEIRA S/FIM AI304 NATU;ABRACADEIRA SFIM AI304 NATURAL DIAMETRO MENOR 22 MM 32 MM LARGURA FITA 15 MM;UN;2;MATERIAIS GERAIS USO/CONSUMO;1;PECAS REPOSICAO MECANICA;17;ABRACADEIRAS;3;8,5;25,5;2;1;;A1;2;20
30;704;ROLANDIA - AB. AVES;PROPRIO;5;MANUTENÇÃO MECANICA;288195;ROLAMENTO AXIA AUTOCOM ROLO;ROLAMENTO AXIA AUTOCOM ROLO 29414 GAIOLA ACO RANHURA SRANHURA DIAMETRO INTERNO 70 MM DIAMETRO EXTERNO 150 MM ALTURA 48 MM;UN;2;MATERIAIS GERAIS USO/CONSUMO;1;PECAS REPOSICAO MECANICA;16;ROLAMENTOS;0;4305,864214;0;;;;;;
30;704;ROLANDIA - AB. AVES;PROPRIO;5;MANUTENÇÃO MECANICA;288748;PURGADOR COD.200.00.03.003;PURGADOR COD2000003003 POS 11;UN;2;MATERIAIS GERAIS USO/CONSUMO;1;PECAS REPOSICAO MECANICA;21;PECAS EQUIPAMENTO PRODUCAO    ;0;183,9038462;0;0;0;;C6;1;6
30;704;ROLANDIA - AB. AVES;PROPRIO;5;MANUTENÇÃO MECANICA;288816;"BUJAO;KARCHER/93690620";BUJAOKARCHER93690620;UN;2;MATERIAIS GERAIS USO/CONSUMO;1;PECAS REPOSICAO MECANICA;66;MATERIAL MANUTENCAO INDUSTRIAL;0;37,00366667;0;;;;;;
30;704;ROLANDIA - AB. AVES;PROPRIO;5;MANUTENÇÃO MECANICA;293156;ROTOR 230;ROTOR 230;PC;2;MATERIAIS GERAIS USO/CONSUMO;1;PECAS REPOSICAO MECANICA;35;ROTORES;0;0,0001;0;0;0;;C7;1;4
30;704;ROLANDIA - AB. AVES;PROPRIO;5;MANUTENÇÃO MECANICA;296066;"ROLAMENTO FIXO ESF;55X100X21";ROLAMENTO FIXO ESF55X100X21MMGAI ACO6211 2RS1 C3;UN;2;MATERIAIS GERAIS USO/CONSUMO;1;PECAS REPOSICAO MECANICA;16;ROLAMENTOS;3;69,96629152;209,8988746;1;1;;E1;5;5
30;704;ROLANDIA - AB. AVES;PROPRIO;5;MANUTENÇÃO MECANICA;296104;ROLAMENTO RIGIDO ESFERA 6214;ROLAMENTO RIGIDO ESFERA 6214 UMA CARREIRA FUR CIL MAT ANEIS E CORPOS ROLANT AC ANEL EXT CIL ANEL INT CONVENC RANH SRANH FOLGA NOR GAIOLA ACO CARBONO SVEDACAO SBLINDAGEM DIAM INT 70 MM DIAM EXT 125 MM LARG 24 MM;UN;2;MATERIAIS GERAIS USO/CONSUMO;1;PECAS REPOSICAO MECANICA;16;ROLAMENTOS;0;62,96;0;0;0;;E1;1;4
30;704;ROLANDIA - AB. AVES;PROPRIO;5;MANUTENÇÃO MECANICA;296570;ROLAMENTO RIGIDO ESFERA 6304;ROLAMENTO RIGIDO ESFERA 6304 UMA CARREIRA FUR CIL MAT ANEIS E CORPOS ROLANT AC ANEL EXT CIL ANEL INT CONVENC RANH SRANH FOLGA C3 GAIOLA ACO CARBONO DUPLA SBLINDAGEM DIAM INT 20 MM DIAM EXT 52 MM LARG 15 MM;UN;2;MATERIAIS GERAIS USO/CONSUMO;1;PECAS REPOSICAO MECANICA;16;ROLAMENTOS;46;22,98225226;1057,183604;50;25;;E1;1;4
30;704;ROLANDIA - AB. AVES;PROPRIO;5;MANUTENÇÃO MECANICA;296856;ROLAMENTO AUTOCOMPENSADOR ES;ROLAMENTO AUTOCOMPENSADOR ESFERA 1208 FURO CILINDRICO RANHURA SRANHURA FOLGA NORMAL GAIOLA ACO VEDACAO SVEDACAO CONSTRUCAO PADRAO 40 MM 80 MM 18 MM;UN;2;MATERIAIS GERAIS USO/CONSUMO;1;PECAS REPOSICAO MECANICA;16;ROLAMENTOS;0;31,36021101;0;;;;;;
30;704;ROLANDIA - AB. AVES;PROPRIO;5;MANUTENÇÃO MECANICA;297674;"ROLAMENTO ROLOS CONICOS;40X8";ROLAMENTO ROLOS CONICOS40X80X2475MM32208;UN;2;MATERIAIS GERAIS USO/CONSUMO;1;PECAS REPOSICAO MECANICA;16;ROLAMENTOS;0;23,99;0;0;0;;E1;3;6
30;704;ROLANDIA - AB. AVES;PROPRIO;5;MANUTENÇÃO MECANICA;297925;ROLAMENTO ROLO CONICO 32305;ROLAMENTO ROLO CONICO 32305 CARREIRAS UMA CARREIRA GAIOLA ACO MONTAGEM UNIVERSAL DIAMETRO INTERNO 25 MM DIAMETRO EXTERNO 62 MM LARGURA 2525 MM;UN;2;MATERIAIS GERAIS USO/CONSUMO;1;PECAS REPOSICAO MECANICA;16;ROLAMENTOS;0;90;0;;;;;;
30;704;ROLANDIA - AB. AVES;PROPRIO;5;MANUTENÇÃO MECANICA;297933;ROLAMENTO 32306 J;ROLAMENTO CAPACONE 32306J DE UMA CARREIRA DE ROLOS CONICOS FURO CILINDRICO FOLGA NORMAL 300X720X2875MM;UN;2;MATERIAIS GERAIS USO/CONSUMO;1;PECAS REPOSICAO MECANICA;16;ROLAMENTOS;0;66,82220837;0;0;0;;E1;8;6
30;704;ROLANDIA - AB. AVES;PROPRIO;5;MANUTENÇÃO MECANICA;298808;CORREIA TRANSM V N SECAO UNI;CORREIA TRANSM V N SECAO UNIT B 25;UN;2;MATERIAIS GERAIS USO/CONSUMO;1;PECAS REPOSICAO MECANICA;30;CORREIAS E CORRENTES;0;1,55103;0;0;0;;E2;1;60
30;704;ROLANDIA - AB. AVES;PROPRIO;5;MANUTENÇÃO MECANICA;299989;"PARAFUSO;TOTAL SOURCE/127105";PARAFUSOTOTAL SOURCE1271051;UN;2;MATERIAIS GERAIS USO/CONSUMO;1;PECAS REPOSICAO MECANICA;66;MATERIAL MANUTENCAO INDUSTRIAL;6;3,59;21,54;6;4;;B4;4;2
30;704;ROLANDIA - AB. AVES;PROPRIO;5;MANUTENÇÃO MECANICA;300017;CLIP P/CABO ACO TIPO GRAMPO;CLIP PCABO ACO TIPO GRAMPO NORMAL MATERIAL ACO INOX SEM ACABAMENTO DIAMETRO CABO 316 POL;UN;2;MATERIAIS GERAIS USO/CONSUMO;1;PECAS REPOSICAO MECANICA;6;FERRAGENS                     ;28;6,35;177,8;12;6;;A1;2;19
30;704;ROLANDIA - AB. AVES;PROPRIO;5;MANUTENÇÃO MECANICA;300148;MANCAL TIPO FLANGE 4 FUROS F;MANCAL TIPO FLANGE 4 FUROS F 217;PC;2;MATERIAIS GERAIS USO/CONSUMO;1;PECAS REPOSICAO MECANICA;8;BUCHAS E MANCAIS;0;231,97;0;0;0;;E1;3;9
30;704;ROLANDIA - AB. AVES;PROPRIO;5;MANUTENÇÃO MECANICA;300548;ROLAMENTO RIGIDO ESFERA 6003;ROLAMENTO RIGIDO ESFERA 6003 UMA CARREIRA FURO CILINDRICO MATERIAL ACO INOX ANEL EXT CILINDRICO ANEL INT CONVENCIONAL SRANHURA FOLGA NORMAL GAIOLA INOX C VEDACAO DUPLA SBLINDAGEM DIAM INT 17 MM APLICACAO RODINHAS USO APLICADOR DE BATTER;UN;2;MATERIAIS GERAIS USO/CONSUMO;1;PECAS REPOSICAO MECANICA;16;ROLAMENTOS;0;45,4515375;0;0;0;;0;0;0
30;704;ROLANDIA - AB. AVES;PROPRIO;5;MANUTENÇÃO MECANICA;300667;RETENTOR BR MATERIAL BORRACH;RETENTOR BR MATERIAL BORRACHA NITRILICA NBR ESTR LAB LISO DIAMETRO INTERNO 25 MM DIAMETRO EXTERNO 47 MM ALTURA 7 MM;UN;2;MATERIAIS GERAIS USO/CONSUMO;1;PECAS REPOSICAO MECANICA;34;RETENTORES;4;10,105;40,42;1;1;;E3;5;3
30;704;ROLANDIA - AB. AVES;PROPRIO;5;MANUTENÇÃO MECANICA;301482;ROLAMENTO RIGIDO ESFERA GRA2;ROLAMENTO RIGIDO ESFERA GRA211203 UMA CARREIRA FUR CIL MAT ANEIS E CORPOS ROLANT AC ANEL EXT ABAULADO ANEL INT CPARAF TRAVA RANH SRANH FOLGA NOR GAIOLA ACO CARBONO SVEDACAO DUPLA DIAM INT 55 MM DIAM EXT 100 MM LARG 24 MM;UN;2;MATERIAIS GERAIS USO/CONSUMO;1;PECAS REPOSICAO MECANICA;16;ROLAMENTOS;1;291,6297143;291,6297143;1;1;;E1;5;7
30;704;ROLANDIA - AB. AVES;PROPRIO;5;MANUTENÇÃO MECANICA;301499;GAXETA CORDAO MATERIAL POLIT;GAXETA CORDAO MATERIAL POLITETRAFLUORETILENO CONSTRUCAO ENTRELACADA SECCAO QUADRADA REFORCO SREFORCO IMPREGNACAO GRAFITE DIMENSOES 38POL;MT;2;MATERIAIS GERAIS USO/CONSUMO;1;PECAS REPOSICAO MECANICA;42;GAXETAS E GAXEIRAS;0;27,6;0;0;0;;C7;1;3
30;704;ROLANDIA - AB. AVES;PROPRIO;5;MANUTENÇÃO MECANICA;301739;ROLAMENTO DE ESFERAS 5X16X5;ROLAMENTO DE ESFERAS 5X16X5 STORK CODIGO 090100264;PC;2;MATERIAIS GERAIS USO/CONSUMO;1;PECAS REPOSICAO MECANICA;16;ROLAMENTOS;0;31,14432082;0;;;;;;
30;704;ROLANDIA - AB. AVES;PROPRIO;5;MANUTENÇÃO MECANICA;301957;SELO MECANICO DIAM. 1/2;SELO MECANICO DIAM 12;UN;2;MATERIAIS GERAIS USO/CONSUMO;1;PECAS REPOSICAO MECANICA;37;SELOS MECÂNICOS;0;9;0;;;;;;
30;704;ROLANDIA - AB. AVES;PROPRIO;5;MANUTENÇÃO MECANICA;301973;SELO MECANICO MATERIAL FACE ;SELO MECANICO MATERIAL FACE CARVAO CERAMICA LISO CVEDACAO MATERIAL VEDACAO FLUORELASTOMERO FLUIDO AGUA PRESSAO OPERACAO 16KGFCM2 TEMPERATURA OPERACAO 20180C DIAMETRO EIXO 58 POL;UN;2;MATERIAIS GERAIS USO/CONSUMO;1;PECAS REPOSICAO MECANICA;37;SELOS MECÂNICOS;2;90;180;2;1;;E3;1;9
30;704;ROLANDIA - AB. AVES;PROPRIO;5;MANUTENÇÃO MECANICA;301990;RETENTOR BA MATERIAL BORRACH;RETENTOR BA MATERIAL BORRACHA NITRILICA NBR ESTR LAB LISO DIAMETRO INTERNO 12 MM DIAMETRO EXTERNO 22 MM ALTURA 7 MM;UN;2;MATERIAIS GERAIS USO/CONSUMO;1;PECAS REPOSICAO MECANICA;34;RETENTORES;8;14,57789;116,62312;0;0;;E3;5;2
30;704;ROLANDIA - AB. AVES;PROPRIO;5;MANUTENÇÃO MECANICA;302104;RETENTOR BR MATERIAL BORRACH;RETENTOR BR MATERIAL BORRACHA NITRILICA NBR ESTR LAB LISO DIAMETRO INTERNO 25 MM DIAMETRO EXTERNO 52 MM ALTURA 10 MM;UN;2;MATERIAIS GERAIS USO/CONSUMO;1;PECAS REPOSICAO MECANICA;34;RETENTORES;235;11,56014361;2716,633747;300;100;;E3;5;3
30;704;ROLANDIA - AB. AVES;PROPRIO;5;MANUTENÇÃO MECANICA;302114;"CAIXA P/ROLAM;MONOBLOCO;PEDE";CAIXA PROLAMMONOBLOCOPEDESTALFOFOEIXO 2 34POL6570MM;PC;2;MATERIAIS GERAIS USO/CONSUMO;1;PECAS REPOSICAO MECANICA;8;BUCHAS E MANCAIS;1;151,09375;151,09375;0;0;;E1;3;10
30;704;ROLANDIA - AB. AVES;PROPRIO;5;MANUTENÇÃO MECANICA;302414;RETENTOR BR MATERIAL BORRACH;RETENTOR BR MATERIAL BORRACHA NITRILICA NBR ESTR LAB LISO DIAMETRO INTERNO 24 MM DIAMETRO EXTERNO 47 MM ALTURA 7 MM;UN;2;MATERIAIS GERAIS USO/CONSUMO;1;PECAS REPOSICAO MECANICA;34;RETENTORES;0;0,79;0;0;0;;E3;4;2
30;704;ROLANDIA - AB. AVES;PROPRIO;5;MANUTENÇÃO MECANICA;302415;SUPORTE EM ACO INOX TIPO VIG;SUPORTE EM ACO INOX TIPO VIGA DE SUSTENTACAO PARA CORTINA PVC TRANSPARENTE  PARA CAMARA FRIA RWE 1867 RWC 12069;MT;2;MATERIAIS GERAIS USO/CONSUMO;1;PECAS REPOSICAO MECANICA;38;SUPORTES;2;75,13;150,26;2;1;;B1;1;4
30;704;ROLANDIA - AB. AVES;PROPRIO;5;MANUTENÇÃO MECANICA;302553;ANEL ESPECIFICO 508336 STORK;ANEL ESPECIFICO 508336 STORK MAREL FOOD;UN;2;MATERIAIS GERAIS USO/CONSUMO;1;PECAS REPOSICAO MECANICA;19;ANÉIS;0;11,42;0;0;0;;C9;5;4
30;704;ROLANDIA - AB. AVES;PROPRIO;5;MANUTENÇÃO MECANICA;302686;RETENTOR BR MATERIAL BORRACH;RETENTOR BR MATERIAL BORRACHA NITRILICA NBR ESTR LAB LISO DIAMETRO INTERNO 40 MM DIAMETRO EXTERNO 80 MM ALTURA 10 MM;UN;2;MATERIAIS GERAIS USO/CONSUMO;1;PECAS REPOSICAO MECANICA;34;RETENTORES;0;4,80706921;0;0;0;;E3;3;4
30;704;ROLANDIA - AB. AVES;PROPRIO;5;MANUTENÇÃO MECANICA;302697;ROLAMENTO RIGIDO ESFERA 6206;ROLAMENTO RIGIDO ESFERA 6206 UMA CARREIRA FUR CIL MAT ANEIS E CORPOS ROLANT AI ANEL EXT CIL ANEL INT CON RANH SRANH FOLGA NOR GAIOLA ACO INOX SVEDACAO SBLINDAGEM DIAM IN 30 MM DIAM EX 62 MM LARG 16 MM;UN;2;MATERIAIS GERAIS USO/CONSUMO;1;PECAS REPOSICAO MECANICA;16;ROLAMENTOS;0;103,4231771;0;0;0;;E1;4;3
30;704;ROLANDIA - AB. AVES;PROPRIO;5;MANUTENÇÃO MECANICA;302848;RETENTOR BR MATERIAL BORRACH;RETENTOR BR MATERIAL BORRACHA NITRILICA NBR ESTR LAB LISO DIAMETRO INTERNO 15 MM DIAMETRO EXTERNO 35 MM ALTURA 7 MM;UN;2;MATERIAIS GERAIS USO/CONSUMO;1;PECAS REPOSICAO MECANICA;34;RETENTORES;0;3,09563428;0;0;0;;E3;5;2
30;704;ROLANDIA - AB. AVES;PROPRIO;5;MANUTENÇÃO MECANICA;303015;ROLO DE LA 9CM ANTI GOTAS CO;ROLO DE LA 9CM ANTI GOTAS COM CABO;UN;2;MATERIAIS GERAIS USO/CONSUMO;4;PECAS REPOSICAO CIVIL;2;PINTURA                       ;0;15,95;0;;;;;;
30;704;ROLANDIA - AB. AVES;PROPRIO;5;MANUTENÇÃO MECANICA;303063;TAMBOR ESPECIFICO BA05XX00IT;TAMBOR ESPECIFICO BA05XX00IT14760 METAL JUNIOR;UN;2;MATERIAIS GERAIS USO/CONSUMO;1;PECAS REPOSICAO MECANICA;24;PENEIRAS;0;31461,46;0;;;;;;
30;704;ROLANDIA - AB. AVES;PROPRIO;5;MANUTENÇÃO MECANICA;303104;"ANEL;MULTIVAC/78301055300";ANELMULTIVAC78301055300;UN;2;MATERIAIS GERAIS USO/CONSUMO;1;PECAS REPOSICAO MECANICA;19;ANÉIS;0;56,7475;0;;;;;;
