CD Empresa;CD Filial;Nome Filial;Diretoria;CD Local Estoque;DS Local Estoque;Tipo Local;CD Item;Item;QT Saldo Atual;Valor Saldo Atual;Subgrupo;Subgrupo Resumido;Status;Tempo Sem Consumo;CONTAGEM
30;704;Rolandia - Ab. Aves;In Natura 3;618;ESTOQUE SALSICHA;ROTATIVO;189486;"ACOPLAMENTO;FESSMANN/1061194";3;5906,664;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;618;ESTOQUE SALSICHA;ROTATIVO;259341;"EIXO;MONTEMIL/045001000048 0";1;1595,34;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;618;ESTOQUE SALSICHA;ROTATIVO;261724;"CORRENTE;JBT/1129503B03";4;1548,84;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;618;ESTOQUE SALSICHA;ROTATIVO;277801;"EIXO;MONTEMIL/045001000046 0";1;1595,34;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;618;ESTOQUE SALSICHA;ROTATIVO;293783;"MANGUEIRA ESPIRAL;POLIURETAN";2;319,07;PECAS REPOSICAO HIDRAULICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;618;ESTOQUE SALSICHA;ROTATIVO;294557;"PA;DRAKE/212814";12;8804,219247;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;618;ESTOQUE SALSICHA;ROTATIVO;311975;CORREIA ESPECIFICO 863213 HA;2;540,9991667;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;618;ESTOQUE SALSICHA;ROTATIVO;321301;MOLA ESPECIFICO 849981 HANDT;10;3321,390909;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;618;ESTOQUE SALSICHA;ROTATIVO;330126;RETENTOR ESPECIFICO 904197 H;21;1618,176875;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;618;ESTOQUE SALSICHA;ROTATIVO;330188;SELO ESPECIFICO 847147 HANDT;1;88,19958333;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;618;ESTOQUE SALSICHA;ROTATIVO;332166;ROLAMENTO ESPECIFICO 838130;12;3702,67;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;618;ESTOQUE SALSICHA;ROTATIVO;332274;SELO ESPECIFICO 844188 HANDT;1;84,4025;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;618;ESTOQUE SALSICHA;ROTATIVO;332824;CHAVE MATERIAL ACO APLICACAO;1;2,2375;PECAS REPOSICAO ELETRICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;618;ESTOQUE SALSICHA;ROTATIVO;333613;ANEL ESPECIFICO 856538 HANDT;8;335,72;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;618;ESTOQUE SALSICHA;ROTATIVO;334877;SELO ESPECIFICO 843559 HANDT;5;325,59375;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;618;ESTOQUE SALSICHA;ROTATIVO;335423;ANEL ESPECIFICO 862087 HANDT;6;510,455;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;618;ESTOQUE SALSICHA;ROTATIVO;335462;EIXO ESPECIFICO 860033 HANDT;2;4789,52;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;618;ESTOQUE SALSICHA;ROTATIVO;335501;ROLAMENTO ESPECIFICO 855086;4;3978,99;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;618;ESTOQUE SALSICHA;ROTATIVO;339418;VEDACAO ESPECIFICO 835079 HA;6;511,9875;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;618;ESTOQUE SALSICHA;ROTATIVO;339739;CILINDRO ESPECIFICO 848350 H;4;3084,45;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;618;ESTOQUE SALSICHA;ROTATIVO;356256;CHAVE ESPECIFICO 9003749 HAN;1;811,6456844;PECAS REPOSICAO - IMPORTADOS;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;618;ESTOQUE SALSICHA;ROTATIVO;356363;CALCO ESPECIFICO 866770 HAND;15;402,01;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;618;ESTOQUE SALSICHA;ROTATIVO;361705;PARAFUSO ESPECIFICO 897389 H;3;3078,045;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;618;ESTOQUE SALSICHA;ROTATIVO;363334;ROLAMENTO ESPECIFICO 862665;7;2858,126952;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;618;ESTOQUE SALSICHA;ROTATIVO;375884;CALCO ESPECIFICO 861560 HAND;6;246,2699207;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;618;ESTOQUE SALSICHA;ROTATIVO;386400;SENSOR ESPECIFICO 020120047;1;1423,89;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;618;ESTOQUE SALSICHA;ROTATIVO;391419;BUCHA ESPECIFICO DWGA057405;3;3999,33;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;618;ESTOQUE SALSICHA;ROTATIVO;397068;VEDACAO MATERIAL COMPOSTO BO;8;1035,946667;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;618;ESTOQUE SALSICHA;ROTATIVO;410316;CONVERSOR INTERFACE RS-232/E;1;3342,35;PECAS REPOSICAO ELETRICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;618;ESTOQUE SALSICHA;ROTATIVO;412751;ROLAMENTO ESPECIFICO 862597;8;4339,8;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;618;ESTOQUE SALSICHA;ROTATIVO;428928;FONTE ALIMENTACAO EQUIPAMENT;2;3583,45;PECAS REPOSICAO ELETRICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;618;ESTOQUE SALSICHA;ROTATIVO;431110;TRAVA MATERIAL ACO INOX USO;3;1268,7075;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;618;ESTOQUE SALSICHA;ROTATIVO;431112;JUNTA VEDACAO MATERIAL COMPO;2;69,56;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;618;ESTOQUE SALSICHA;ROTATIVO;434822;ROLAMENTO RIGIDO ESFERA RADI;8;1713,48;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;618;ESTOQUE SALSICHA;ROTATIVO;435099;ANEL VEDACAO MATERIAL COMPOS;14;3995,2675;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;618;ESTOQUE SALSICHA;ROTATIVO;435790;POLIA MATERIAL POLIAMIDA USO;2;2573,35;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;618;ESTOQUE SALSICHA;ROTATIVO;438912;EIXO MATERIAL ACO INOX USO M;2;6416,91;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;618;ESTOQUE SALSICHA;ROTATIVO;439955;BUCHA ROSCADA MATERIAL POLIA;4;4808,89;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;618;ESTOQUE SALSICHA;ROTATIVO;444658;SELO MATERIAL ACO INOX AISI3;2;1803,17;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;618;ESTOQUE SALSICHA;ROTATIVO;444757;CALCO MATERIAL ACO CARBONO U;2;1353,215;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;618;ESTOQUE SALSICHA;ROTATIVO;452283;ACOPLAMENTO APLICACAO TRANSP;4;6970,35;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;618;ESTOQUE SALSICHA;ROTATIVO;474681;RASPADOR APLICACAO EMBUTIDEI;2;1134,053333;AUXILIAR DA INDUSTRIA;AUXILIARES DA INDUSTRIA;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;618;ESTOQUE SALSICHA;ROTATIVO;480705;CONEXAO INSTANTANEA MATERIAL;5;118,84;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;618;ESTOQUE SALSICHA;ROTATIVO;482205;IHM ETH USB PROFINET 24V CC;1;8470,42;PECAS REPOSICAO ELETRICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;618;ESTOQUE SALSICHA;ROTATIVO;518567;CALCO MATERIAL ACO APLICACAO;2;836,3009397;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;618;ESTOQUE SALSICHA;ROTATIVO;521410;"GRAXA;HANDTMANN/9019026";5;1769,96;COMBUSTIVEIS E LUBRIFICANTES;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;618;ESTOQUE SALSICHA;ROTATIVO;525773;BUCHA MATERIAL TERMOPLASTICO;16;2973,694011;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;618;ESTOQUE SALSICHA;ROTATIVO;525775;CREMALHEIRA ACO INOX CARREGA;6;5337,717;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;618;ESTOQUE SALSICHA;ROTATIVO;525778;BUCHA MATERIAL TERMOPLASTICO;16;2973,642811;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;618;ESTOQUE SALSICHA;ROTATIVO;525783;BUCHA MATERIAL TERMOPLASTICO;12;2230,026108;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;618;ESTOQUE SALSICHA;ROTATIVO;526343;ROLO MATERIAL ACO INOX LISO;12;5294,9252;PECAS REPOSICAO - IMPORTADOS;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;618;ESTOQUE SALSICHA;ROTATIVO;529527;POLIA TIPO ESTICADORA MATERI;2;2105,42;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;618;ESTOQUE SALSICHA;ROTATIVO;539629;PERFIL T MATERIAL COMPOSTO B;14;3051,096;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;618;ESTOQUE SALSICHA;ROTATIVO;543501;"ROLAMENTO;ISHIDA/00007377400";8;1333,52;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;618;ESTOQUE SALSICHA;ROTATIVO;547168;SELO MATERIAL COMPOSTO BORRA;6;2076,276;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;618;ESTOQUE SALSICHA;ROTATIVO;547170;ANEL VEDACAO MATERIAL COMPOS;16;553,592;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;618;ESTOQUE SALSICHA;ROTATIVO;558650;MANCAL MATERIAL ACO INOX C/R;3;5034,581;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;618;ESTOQUE SALSICHA;ROTATIVO;558652;MANCAL MATERIAL ACO INOX C/R;3;7930,4301;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;618;ESTOQUE SALSICHA;ROTATIVO;558655;ROLAMENTO ESFERA CARGA RADIA;3;5680,8524;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;618;ESTOQUE SALSICHA;ROTATIVO;558701;ROLAMENTO ESFERA CARGA RADIA;3;7507,7775;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;618;ESTOQUE SALSICHA;ROTATIVO;568152;"FILTRO;HANDTMANN/864081";2;4864,665;PECAS REPOSICAO ELETRICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;618;ESTOQUE SALSICHA;ROTATIVO;595076;VEDACAO APLICACAO EMULSIFICA;8;1457,48;PECAS REPOSICAO - IMPORTADOS;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;618;ESTOQUE SALSICHA;ROTATIVO;606527;"TUBO;MONTEMIL/045001000078 0";2;2894,18;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;618;ESTOQUE SALSICHA;ROTATIVO;609224;"CHAVE;FESSMANN/1060730";2;3743,16;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;618;ESTOQUE SALSICHA;ROTATIVO;612434;"CHAVE;FESSMANN/1054550";2;10905,34985;MATERIAIS ADM INDUSTRIAL;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;618;ESTOQUE SALSICHA;ROTATIVO;615702;"CABO;DRAKE/2436146";7;5173,581521;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;618;ESTOQUE SALSICHA;ROTATIVO;617584;"BASE;MONTEMIL/045001000059 0";2;5629,54;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;618;ESTOQUE SALSICHA;ROTATIVO;642668;"RELE;DRAKE/2407122";6;1565,223946;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;618;ESTOQUE SALSICHA;ROTATIVO;647474;"RODA;DRAKE/200661";20;8343,865712;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;618;ESTOQUE SALSICHA;ROTATIVO;650244;"SUPORTE;MONTEMIL/04500100008";3;4790,43;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;618;ESTOQUE SALSICHA;ROTATIVO;672516;"VEDACAO;COZZINI/120020058";1;1991,73;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;618;ESTOQUE SALSICHA;ROTATIVO;672919;"FONTE ALIMENTACAO;24VDC;8A";2;3045,4;PECAS REPOSICAO ELETRICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;618;ESTOQUE SALSICHA;ROTATIVO;696461;"BOCAL;MONTEMIL/03010569";2;4318,53;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;618;ESTOQUE SALSICHA;ROTATIVO;698309;"COMUTADOR;MULTIVAC/109187944";3;4692,105;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;618;ESTOQUE SALSICHA;ROTATIVO;708258;"ROLAMENTO;COZZINI/030011725";1;1685,775871;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;618;ESTOQUE SALSICHA;ROTATIVO;720180;"ESTEIRA MODULAR RETA;494MM;I";1;1693,4;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;618;ESTOQUE SALSICHA;ROTATIVO;721348;"PARAFUSO;HANDTMANN/9005300";1;1070,77;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;618;ESTOQUE SALSICHA;ROTATIVO;724298;"ESTEIRA;ULMA/2444364";6;4162,97;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;618;ESTOQUE SALSICHA;ROTATIVO;764730;"ENGRENAGEM;MONTEMIL/04500100";3;4138,94;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;618;ESTOQUE SALSICHA;ROTATIVO;770518;"BUCHA;DRAKE/8202036";18;5717,241651;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;618;ESTOQUE SALSICHA;ROTATIVO;777779;"SUPORTE;MONTEMIL/04500100010";2;1915,59;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;618;ESTOQUE SALSICHA;ROTATIVO;786296;"PRE-CORTADOR;COZZINI/PG300PF";1;9836,15;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;618;ESTOQUE SALSICHA;ROTATIVO;795622;"ENGRENAGEM;MONTEMIL/04500100";3;4138,94;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;618;ESTOQUE SALSICHA;ROTATIVO;801548;"MANGA;SANGATI BERGA/CP200023";12;1443,81;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;618;ESTOQUE SALSICHA;ROTATIVO;802478;"ANEL;INOTEC/N7100530";2;116,05;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;618;ESTOQUE SALSICHA;ROTATIVO;803679;"RODA;MONTEMIL/045001000058";2;2964,46;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;618;ESTOQUE SALSICHA;ROTATIVO;829154;"BASE;HANDTMANN/9074568";6;994,6283333;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;618;ESTOQUE SALSICHA;ROTATIVO;857001;"DRIVE;DRAKE/02484165";1;9111,83;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;618;ESTOQUE SALSICHA;ROTATIVO;876256;"ENGRENAGEM;MONTEMIL/04500100";2;2173,23;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;618;ESTOQUE SALSICHA;ROTATIVO;877031;"ROLO;HANDTMANN/9061672";2;2054,56;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;618;ESTOQUE SALSICHA;ROTATIVO;902212;"REGULADOR;MULTIVAC/802781110";1;429;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;618;ESTOQUE SALSICHA;ROTATIVO;912305;"ENGRENAGEM;MONTEMIL/04500100";2;2832,54;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;618;ESTOQUE SALSICHA;ROTATIVO;915000;"ACOPLADOR;MULTIVAC/108587646";1;4548,88;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;618;ESTOQUE SALSICHA;ROTATIVO;936059;"MOTOR;MONTEMIL/20150785";1;3394,15;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;618;ESTOQUE SALSICHA;ROTATIVO;941493;"ROLAMENTO;COZZINI/030011718";1;4194,308563;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;618;ESTOQUE SALSICHA;ROTATIVO;950759;"ANEL;INOTEC/V0009690";2;949,03;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;618;ESTOQUE SALSICHA;ROTATIVO;961415;"CIRCUITO;HANDTMANN/9071853";1;5539,01;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;618;ESTOQUE SALSICHA;ROTATIVO;966709;"SELO;HANDTMANN/861205";2;3232,38;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;618;ESTOQUE SALSICHA;ROTATIVO;976658;"ARRUELA;MONTEMIL/04500100010";5;1169,56;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;618;ESTOQUE SALSICHA;ROTATIVO;990348;"ANE;HANDTMANN/7100139";1;120,62;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;618;ESTOQUE SALSICHA;ROTATIVO;991482;"CILINDRO;FESSMANN/1052206";1;3073,52;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;619;MANUTENÇÃO ELÉTRICA;ROTATIVO;15848;CONTACTOR 3RT2026-1A N20 SIE;1;540,32;PECAS REPOSICAO ELETRICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;619;MANUTENÇÃO ELÉTRICA;ROTATIVO;69482;"EIXO;ABB/3HAC022379001";1;3021,63;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;619;MANUTENÇÃO ELÉTRICA;ROTATIVO;69782;"INVERSOR FREQ;TRIF;380/480V;";1;6241,96;PECAS REPOSICAO ELETRICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;619;MANUTENÇÃO ELÉTRICA;ROTATIVO;96379;"DISJUNTOR TERM;MONO;10A;220/";1;136;PECAS REPOSICAO ELETRICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;619;MANUTENÇÃO ELÉTRICA;ROTATIVO;116921;"INVERSOR FREQ;TRIF;380/500VC";1;4934,17;PECAS REPOSICAO ELETRICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;619;MANUTENÇÃO ELÉTRICA;ROTATIVO;138990;"PLACA;TOLEDO/6075777";3;2336,91;PECAS REPOSICAO ELETRICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;619;MANUTENÇÃO ELÉTRICA;ROTATIVO;141174;"DISTANCIADOR;ISHIDA/00000677";4;259,41;PECAS REPOSICAO MECANICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;619;MANUTENÇÃO ELÉTRICA;ROTATIVO;158877;"CHAVE SELETORA;2 POSICOES;SI";1;368,48;PECAS REPOSICAO ELETRICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;619;MANUTENÇÃO ELÉTRICA;ROTATIVO;167938;"CABECOTE BOTAO COMAN ILUM;LA";4;44,32;PECAS REPOSICAO ELETRICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;619;MANUTENÇÃO ELÉTRICA;ROTATIVO;244514;"INVERSOR FREQ;TRIF;380/480V;";2;10762,56;PECAS REPOSICAO ELETRICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;619;MANUTENÇÃO ELÉTRICA;ROTATIVO;265889;"DISJUNTOR TERMOMAG;TRIP;14A;";1;344,1475;PECAS REPOSICAO ELETRICA;MANUTENÇÃO;SEM CONSUMO;360;1
30;704;Rolandia - Ab. Aves;In Natura 3;619;MANUTENÇÃO ELÉTRICA;ROTATIVO;307116;IHM TELA LCD COLORIDO TECLAD;1;19154,02;PECAS REPOSICAO ELETRICA;MANUTENÇÃO;SEM CONSUMO;360;1
