cod_item;saldo_atual;valor_total
586591;0;0
586683;0;0
586704;0;0
586718;0;0
587162;0;0
587242;0;0
587308;0;0
587647;0;0
587839;0;0
588529;0;0
588530;0;0
588531;0;0
588577;0;0
588602;0;0
588619;0;0
588682;0;0
588736;0;0
589334;0;0
589832;0;0
590391;0;0
590660;0;0
591064;0;0
591070;0;0
591091;0;0
591240;0;0
591284;0;0
591537;0;0
591554;0;0
592087;0;0
592169;0;0
592247;0;0
592337;0;0
592503;0;0
592608;0;0
592852;0;0
592872;0;0
592909;0;0
593213;0;0
593414;0;0
593507;0;0
593568;0;0
593969;0;0
593973;0;0
593977;0;0
593979;0;0
594012;0;0
594013;0;0
594018;0;0
594019;0;0
594054;0;0
594055;0;0
594056;0;0
594058;0;0
594060;0;0
594063;0;0
594068;0;0
594081;0;0
594085;0;0
594192;0;0
595065;0;0
595221;0;0
595227;0;0
595228;0;0
595413;0;0
595685;0;0
595765;0;0
595875;0;0
596065;0;0
596340;0;0
596634;0;0
596898;0;0
598086;0;0
598117;0;0
598263;0;0
598369;0;0
598497;0;0
598705;0;0
598840;0;0
598925;0;0
598990;0;0
599090;0;0
599109;0;0
599111;0;0
599113;0;0
599116;0;0
599117;0;0
599118;0;0
599121;0;0
599125;0;0
599126;0;0
599259;0;0
599384;0;0
599448;0;0
599451;0;0
599507;0;0
599607;0;0
599627;0;0
599630;0;0
599679;0;0
599792;0;0
600091;0;0
600120;0;0
600407;0;0
600497;0;0
600509;0;0
601012;0;0
601385;0;0
601602;0;0
601644;0;0
601753;0;0
602132;0;0
603119;0;0
603586;0;0
604160;0;0
606570;0;0
606901;0;0
607720;0;0
607738;0;0
609528;0;0
610356;0;0
610849;0;0
611568;0;0
613002;0;0
613746;0;0
614351;0;0
614416;0;0
614475;0;0
616010;0;0
617628;0;0
618148;0;0
618241;0;0
618926;0;0
619302;0;0
620062;0;0
620803;0;0
621480;0;0
621536;0;0
621633;0;0
622125;0;0
626358;0;0
626968;0;0
626988;0;0
628905;0;0
628909;0;0
628913;0;0
628948;0;0
629740;0;0
631060;0;0
631738;0;0
631820;0;0
632768;0;0
636606;0;0
638640;0;0
639946;0;0
640564;0;0
641266;0;0
641448;0;0
644838;0;0
645253;0;0
646911;0;0
647233;0;0
648388;0;0
648825;0;0
648850;0;0
649023;0;0
649660;0;0
649686;0;0
650625;0;0
650829;0;0
651486;0;0
652156;0;0
652733;0;0
653497;0;0
653977;0;0
655147;0;0
655229;0;0
656068;0;0
656355;0;0
656461;0;0
656534;0;0
656739;0;0
656941;0;0
657875;0;0
658219;0;0
658740;0;0
658804;0;0
661236;0;0
662720;0;0
662801;0;0
663574;0;0
665029;0;0
665487;0;0
668370;0;0
669237;0;0
669792;0;0
670438;0;0
670634;0;0
670707;0;0
671207;0;0
671991;0;0
672017;0;0
673269;0;0
673285;0;0
673331;0;0
673552;0;0
673668;0;0
674044;0;0
674567;0;0
674591;0;0
675001;0;0
675768;0;0
675776;0;0
676853;0;0
676888;0;0
677043;0;0
678660;0;0
679158;0;0
679429;0;0
680033;0;0
681830;0;0
682470;0;0
682748;0;0
686328;0;0
686379;0;0
690036;0;0
691225;0;0
693872;0;0
695041;0;0
697667;0;0
698016;0;0
699418;0;0
700576;0;0
701521;0;0
703965;0;0
704733;0;0
704901;0;0
705219;0;0
705292;0;0
705349;0;0
707805;0;0
707996;0;0
708267;0;0
709182;0;0
709377;0;0
710555;0;0
710571;0;0
716678;0;0
718102;0;0
719088;0;0
719592;0;0
723622;0;0
723817;0;0
724190;0;0
724277;0;0
724505;0;0
727206;0;0
730181;0;0
730211;0;0
730355;0;0
731064;0;0
731315;0;0
731712;0;0
731978;0;0
733288;0;0
733393;0;0
733504;0;0
733610;0;0
734402;0;0
735035;0;0
735221;0;0
736260;0;0
737275;0;0
737879;0;0
738223;0;0
738237;0;0
738425;0;0
738433;0;0
742201;0;0
746991;0;0
747378;0;0
752819;0;0
755299;0;0
756202;0;0
756504;0;0
758106;0;0
759058;0;0
759922;0;0
760285;0;0
760927;0;0
762288;0;0
762474;0;0
762661;0;0
765134;0;0
765337;0;0
766125;0;0
766942;0;0
767107;0;0
767660;0;0
770183;0;0
770191;0;0
772143;0;0
773124;0;0
773719;0;0
774448;0;0
774464;0;0
774944;0;0
774952;0;0
775619;0;0
778078;0;0
778508;0;0
778826;0;0
780331;0;0
780340;0;0
780731;0;0
781543;0;0
782106;0;0
782114;0;0
782157;0;0
782670;0;0
782688;0;0
783212;0;0
785520;0;0
785547;0;0
785580;0;0
785636;0;0
785704;0;0
785725;0;0
786369;0;0
786500;0;0
789348;0;0
789932;0;0
790946;0;0
796218;0;0
799726;0;0
801810;0;0
802328;0;0
804012;0;0
805133;0;0
805833;0;0
807389;0;0
807692;0;0
807744;0;0
808342;0;0
809464;0;0
809500;0;0
810916;0;0
810924;0;0
811507;0;0
811990;0;0
815164;0;0
815537;0;0
815756;0;0
815993;0;0
816680;0;0
816833;0;0
818550;0;0
819263;0;0
819417;0;0
819833;0;0
820200;0;0
820563;0;0
820849;0;0
822892;0;0
824395;0;0
824440;0;0
825408;0;0
828548;0;0
829146;0;0
829374;0;0
830038;0;0
830216;0;0
830224;0;0
830518;0;0
831298;0;0
831468;0;0
831646;0;0
831704;0;0
832497;0;0
832596;0;0
832740;0;0
833546;0;0
833878;0;0
834300;0;0
834343;0;0
834424;0;0
834893;0;0
835486;0;0
838543;0;0
838632;0;0
839132;0;0
839140;0;0
839213;0;0
840661;0;0
842121;0;0
843996;0;0
846163;0;0
846756;0;0
846988;0;0
847798;0;0
852862;0;0
854999;0;0
855922;0;0
856967;0;0
857122;0;0
858588;0;0
859184;0;0
859249;0;0
859931;0;0
862002;0;0
862153;0;0
862566;0;0
863269;0;0
863599;0;0
863605;0;0
863734;0;0
864741;0;0
865605;0;0
865613;0;0
865680;0;0
865847;0;0
866695;0;0
866849;0;0
867640;0;0
868000;0;0
868077;0;0
868124;0;0
868680;0;0
870250;0;0
871150;0;0
871338;0;0
872813;0;0
873012;0;0
875244;0;0
875973;0;0
876261;0;0
877606;0;0
878132;0;0
880077;0;0
881368;0;0
882405;0;0
883248;0;0
883666;0;0
884995;0;0
885223;0;0
885576;0;0
885649;0;0
885967;0;0
890992;0;0
892475;0;0
892866;0;0
894404;0;0
895026;0;0
896160;0;0
896250;0;0
896594;0;0
898339;0;0
901003;0;0
901269;0;0
901604;0;0
901816;0;0
903417;0;0
905587;0;0
905597;0;0
907234;0;0
907812;0;0
907820;0;0
910225;0;0
910228;0;0
910813;0;0
910856;0;0
912352;0;0
912387;0;0
912395;0;0
912930;0;0
912999;0;0
913774;0;0
913955;0;0
914088;0;0
914673;0;0
916211;0;0
916440;0;0
916708;0;0
916749;0;0
918989;0;0
919349;0;0
921675;0;0
923886;0;0
924018;0;0
925020;0;0
925613;0;0
928400;0;0
930019;0;0
930179;0;0
930529;0;0
930651;0;0
931088;0;0
931522;0;0
935735;0;0
936510;0;0
937037;0;0
939190;0;0
940313;0;0
940946;0;0
943868;0;0
944758;0;0
945803;0;0
947477;0;0
952827;0;0
953576;0;0
959006;0;0
959763;0;0
960962;0;0
962015;0;0
964909;0;0
965324;0;0
965383;0;0
966728;0;0
966798;0;0
967807;0;0
971556;0;0
971770;0;0
973757;0;0
974796;0;0
974892;0;0
974924;0;0
975097;0;0
975306;0;0
978625;0;0
981141;0;0
981435;0;0
981460;0;0
985252;0;0
986910;0;0
987727;0;0
988402;0;0
988588;0;0
989450;0;0
989940;0;0
990221;0;0
991625;0;0
994063;0;0
995037;0;0
996874;0;0
11574;30750;55735,14315
11579;2460;61102,35676
11581;0;0
11585;0;0
11595;0;0
11598;0;0
11633;3350;9339,421364
25367;500;16711,99
40269;0;0
55628;0;0
55629;0;0
55630;0;0
56886;0;0
64821;14300;82784,05953
65425;0;0
65451;22000;14670,2854
65989;0;0
66304;0;0
67196;7880;74936,0534
67197;1600;16633,0042
67370;128;12960,23822
67371;1050;77720,34207
67591;0;0
67639;0;0
67797;1275;10941,83059
67901;0;0
67902;0;0
67930;640;18268,072
67986;640;38334,33576
68466;0;0
68467;0;0
68498;3160;26008,75927
68502;4840;53206,76128
68503;0;0
68504;0;0
68973;0;0
69480;1850;12881,61714
70126;0;0
70184;260;3239,6232
70387;0;0
72786;3060;119378,3633
72789;0;0
73153;25;494,519375
74075;0;0
74089;0;0
74130;0;0
74142;0;0
74143;0;0
74145;0;0
74285;5120;42895,25142
74386;0;0
74450;0;0
74451;0;0
74509;0;0
74512;0;0
75064;0;0
75133;0;0
75405;0;0
76133;6720;28492,5785
76712;0;0
77784;0;0
77888;20;428,778
80374;300;2156,22
82073;640;24448,31321
82075;300;18107,64342
82730;0;0
83539;10000;137190,74
83646;625;5269,521021
84532;360;28792,725
104617;0;0
130605;6380;29889,33216
200034;4480;40146,238
200050;9800;27833,34285
200077;0;0
200263;1700;17885,9145
200328;0;0
200450;1600;101604,6211
200484;0;0
200506;7500;7630,177644
200670;4160;44394,36824
200778;540;1113,127938
200913;0;0
200972;0;0
248819;0;0
249467;0;0
256757;740;4064,7016
258091;5200;31724,79129
290017;0;0
308758;4000;38430,02
314957;0;0
316527;0;0
327447;0;0
335254;0;0
335262;0;0
336700;800;13016,56
336726;5000;77483,96
336777;860;4882,855047
338419;600;65127,73
344447;2820;24513,78563
348226;0;0
348286;0;0
348401;0;0
348409;0;0
348410;0;0
351719;0;0
351723;0;0
351724;0;0
351726;0;0
352359;0;0
352875;0;0
354411;0;0
354426;0;0
356298;0;0
359308;900;16842,87697
363209;0;0
373320;0;0
375403;2980;45231,59366
378815;0;0
378829;1500;14983,48135
378832;200;3005,944974
379534;0;0
380052;0;0
380826;0;0
382204;435;5288,86
386451;5280;21807,35382
394019;60;7701,8535
394023;5380;38514,4329
394024;1140;10157,81153
394027;0;0
399505;0;0
408410;0;0
416258;0;0
417969;0;0
417970;0;0
423971;4400;26959,67731
430571;40;496,659212
430907;0;0
439676;0;0
450267;25;673,7877263
450862;600;9304,23
451450;0;0
460789;20;1441,525798
462019;0;0
467863;5840;34891,89824
468790;0;0
468791;0;0
468792;1920;24177,2116
471658;16920;143681,2251
476026;0;0
481758;0;0
482951;28;181,1230494
495520;120;4516,883264
505283;22,68;3449,165952
507119;1080;15291,24137
507122;0;0
507123;0;0
507629;0;0
507749;0;0
511447;0;0
511866;0;0
512559;825;3131,84056
512630;0;0
518009;175;5290,83
520876;0;0
520877;900;11450,95078
523897;50;2081,100001
525139;12000;125946,4567
525593;0;0
528629;0;0
531176;160;13041,01523
531682;0;0
535127;180;5157,531
541254;0;0
544662;40;3179,973209
548022;0;0
554318;6340;59328,07307
558088;0;0
562909;960;28272,78794
562926;25;234,4335
563003;1740;10617,17684
563004;940;6766,880062
573625;625;4620,2155
579299;0;0
582358;41720;249156,0058
584455;0;0
593977;0;0
595738;0;0
658219;5000;18017,12962
710555;0;0
752819;2400;18722,87005
822892;1580;10132,1304
838543;672;6105,053903
896160;10100;51874,27028
963194;0;0
981435;2575;37635,74544
981460;580;21360,21147
1832;0;0
8299;1162,622;27090,84426
9125;0;0
11574;0;0
11579;0;0
11585;0;0
11633;0;0
15600;0;0
22290;0;0
22307;20000;648,46
22515;0;0
22517;0;0
22766;0;0
63241;0;0
63899;0;0
63903;10860;42593,72246
63904;0;0
64164;0;0
64655;243000;21547,26872
64821;0;0
65432;0;0
66321;0;0
66344;0;0
66347;10;173,198
66564;0;0
66566;0;0
66568;0;0
67182;0;0
67185;0;0
67196;0;0
67631;0;0
67632;0;0
67778;0;0
67797;0;0
67826;0;0
67930;0;0
68264;0;0
68266;0;0
68267;0;0
68422;0;0
68424;0;0
68434;0;0
68502;0;0
68545;0;0
68916;0;0
68917;0;0
68919;0;0
68920;52298,019;85175,66983
68922;0;0
68923;0;0
68924;0;0
68931;0;0
68935;0;0
69480;0;0
70032;0;0
70105;0;0
71127;0;0
71133;0;0
72481;0;0
72482;0;0
72568;0;0
72584;0;0
72587;1200;3031,037664
72773;0;0
72774;0;0
72892;0;0
73092;12375;34993,55441
73095;832,68;25283,25421
73128;16500;33034,73121
73129;2955,226;99215,09844
73131;187200;78006,86244
73149;0;0
73150;0;0
73207;265200;107336,9346
73323;0;0
73740;0;0
73742;0;0
73755;0;0
73756;0;0
73760;13560;32045,34637
73761;0;0
73762;0;0
73773;2047360;356417,1594
74088;0;0
74089;0;0
74145;0;0
74363;0;0
74364;0;0
74386;1250;2323,343445
74511;0;0
74512;3161320;552101,8686
75267;0;0
75398;0;0
75399;0;0
75405;5567;17078,91
75406;9675;18262,81422
75490;0;0
75491;0;0
75532;0;0
75676;0;0
76046;0;0
76353;0;0
76383;0;0
76404;0;0
76712;15525;49462,07002
76797;193,285;7543,711608
77098;0;0
77121;0;0
77784;0;0
78110;0;0
79864;0;0
80034;2400;9656,057858
80035;1920;4213,382298
80486;0;0
80524;0;0
80525;610,6518;24427,9
80660;0,03;0,02481343
80924;11280,9452;8985,509537
80928;0;0
80930;4016,7321;101818,0971
80932;1564,6974;35496,25181
80952;405,15;8984,28433
80953;4221,5532;120227,3602
81025;0;0
81032;59972;119404,9285
81033;26360;30291,10034
81036;242000;21373,91412
81239;104653,098;221797,9102
81577;543,75;22249,2933
81580;0;0
81581;0;0
81584;1194,275;49659,77486
81585;1948,4;75092,23426
81586;0;0
81587;2328,375;90274,42315
81588;0;0
81600;0,14;4,61263743
81603;0;0
81606;0;0
81607;0;0
81772;4500;11155,79699
81774;6750;12559,30498
81830;9990;402127,4235
81954;0;0
81998;0;0
82046;0;0
82047;1538,982;42622,39993
82048;460,44;13318,57957
82178;944,282;26165,01223
82730;10450;34421,61056
83319;4018,34;115013,9388
84242;680,21;25229,99614
84308;5600;15440,60856
85092;0;0
85140;0;0
85423;716,4;33000,85521
85516;3928;4731,973712
85735;0;0
167844;4000;1363,35464
200050;0;0
200263;0;0
200506;0;0
200670;0;0
200778;0;0
258091;0;0
289450;1050;35656,1
318691;0;0
325119;7,438;3094,357182
328490;40000;5570,2766
336777;0;0
344186;0;0
355331;0;0
363209;0;0
375403;0;0
377533;2638;51566,87874
378558;0;0
378969;1780;7000,456252
379430;59;937,7910092
380052;0;0
380826;0;0
382534;0;0
382539;0;0
385020;9450;1722,245
399505;0;0
423971;0;0
431502;1480;11148,81995
437939;0;0
441170;0;0
449458;0;0
451970;72000;6318,05672
460338;0;0
463038;500;260,62284
466520;0;0
470236;0;0
470244;15000;16964,61535
470252;0;0
471658;0;0
473339;0;0
476685;0;0
478818;0;0
506259;365000;24637,50702
506361;1044;13344,32051
507119;0;0
511866;0;0
523897;0;0
544662;0;0
548022;0;0
554318;0;0
562707;0;0
562909;0;0
564700;0;0
578700;0;0
582358;0;0
584455;937480;155852,793
584863;0;0
584864;0;0
587521;0;0
590391;256;12504,8692
752819;0;0
822892;0;0
838543;0;0
896160;0;0
947477;48;1486,27
965383;0;0
967807;2200;3316,546133
981435;0;0
5956;0;0
7126;3;331,4925
12546;0;0
13424;3;58,31616
14271;13;62,29975268
14594;0;0
16226;0;0
17905;0;0
18844;0;0
18983;4;554,3
26129;0;0
30955;2;174,3083333
35319;0;0
41838;0;0
42351;0;0
45990;0;0
48425;0;0
48846;4;1363,0794
52279;0;0
52445;0;0
52470;0;0
52599;0;0
53995;0;0
54045;0;0
54260;0;0
55732;5;1446,54
55784;16;257,976
55892;0;0
56975;0;0
57424;0;0
58244;0;0
58938;0;0
59164;3;62,61
59404;2;102,61
59788;10;1192,41
60333;6;492,11
60386;0;0
60414;2;2173,7
60517;0;0
60693;0;0
60695;0;0
60697;0;0
60698;0;0
60700;0;0
60705;0;0
60708;0;0
60710;0;0
61321;0;0
61531;0;0
62125;12;129,14
68601;2;296,19
69782;0;0
70594;0;0
70691;0;0
71135;0;0
72351;0;0
73744;0;0
74114;0;0
74158;0;0
74271;2;215,17
74467;0;0
77052;1;1993,98
77301;9;684,945
77404;0;0
77614;0;0
78281;0;0
78675;0;0
79377;0;0
80628;0;0
80791;0;0
82240;1;438,825
82719;0;0
83108;3;197,83
83338;0;0
83883;0;0
84045;0;0
84817;0;0
85109;0;0
85400;4;8405,966425
85628;9;761,211
85649;0;0
86301;0;0
86787;0;0
87705;0;0
87975;0;0
88904;0;0
89372;0;0
89383;0;0
90510;4;4457,06
90555;0;0
90627;0;0
92040;0;0
92373;1;218,35
92935;16;61,4
93652;30;862,28
93989;0;0
94121;4;296,824
96179;0;0
96684;7;2750,0884
97175;0;0
97808;0;0
98097;2;807,68
98194;0;0
98669;0;0
98705;6;227,62
99931;0;0
100906;0;0
100932;0;0
101034;0;0
101676;5;130,265
103257;1;185,7
103639;0;0
103654;32;520,6199298
103662;0;0
103681;0;0
104326;4;463,596
104818;0;0
106206;1;74,92608577
107251;0;0
107281;0;0
107282;0;0
108062;0;0
108557;0;0
108571;0;0
109555;0;0
109734;0;0
109836;0;0
110386;0;0
110460;0;0
112093;0;0
112303;1;1110,15
112306;0;0
112370;0;0
113248;0;0
113628;0;0
114434;0;0
114762;0;0
115375;0;0
115605;0;0
115888;0;0
115963;0;0
116651;2;2556,29
117157;3;4688
117585;0;0
117617;5;89,4610252
118250;24;205,3331878
118421;30;12551,6
118529;0;0
118905;0;0
119107;0;0
119160;0;0
119374;0;0
119616;0;0
120159;0;0
120183;11;415,8825
120724;0;0
120792;0;0
121266;0;0
121304;0;0
121538;0;0
122867;0;0
123513;130;5520,824242
124573;4;4088,594838
125123;0;0
125677;1;3620,06
126110;2;121,03
126416;0;0
127166;1;542,1
127311;12;1476,35
127518;10;718,3
128767;0;0
129052;0;0
129440;6;159,06
129726;0;0
130593;2;279,3666667
131196;0;0
132310;0;0
132335;0;0
132390;0;0
132658;0;0
133393;105;1616,538
133667;0;0
133827;2,048;2347,472966
133858;1;833,39
134258;1;612,3
134693;0;0
134745;0;0
135103;0;0
135740;0;0
136334;1;9653,29
136748;0;0
137594;0;0
137878;0;0
138474;0;0
138723;0;0
139224;5;7828,37
139899;54;1134
139954;0;0
139999;0;0
140507;0;0
140618;0;0
140726;1;476,54
141364;0;0
141420;6;151,18
141690;0;0
141702;9;618,957
141955;0;0
142989;0;0
144699;0;0
145940;0;0
146616;0;0
146647;6;3161,22
146775;16;322,29
147538;0;0
147592;2;14403,42
148209;1;263,42
148480;0;0
149105;0;0
149193;0;0
149349;1;675,98
149517;0;0
149886;0;0
152808;0;0
153411;9;618,966
153913;0;0
153997;0;0
154028;0;0
154404;0;0
154496;4;286,0656618
154680;1;441,69
155556;0;0
156608;4;312,2225
156710;0;0
156864;0;0
157160;0;0
157792;0;0
157823;0;0
158433;0;0
159393;0;0
159879;0;0
160118;0;0
160307;0;0
160591;0;0
160765;1;1237,28
160904;0;0
161232;2;234,640402
161430;0;0
161817;0;0
162445;0;0
162482;0;0
162685;0;0
162824;0;0
163188;0;0
164475;0;0
165220;0;0
165271;0;0
165431;7;823,1344898
165525;0;0
165879;0;0
165945;2;660,92
165968;4;1457,969964
166449;1;339,58
166707;1;321,44
166758;0;0
167881;0;0
168145;8;28,49999936
168397;1;1989,813333
168816;0;0
169354;0;0
169633;0;0
170421;0;0
170745;0;0
170833;0;0
171321;0;0
171974;0;0
173453;1;243,4755382
173459;0;0
173755;0;0
174111;0;0
174368;5;134,5
175340;4;252,4
175764;0;0
175858;0;0
175992;2;2998,545
176909;130;1992,12
177643;1;90,73
177721;396;5351,370002
179116;4;38,068
179466;0;0
179867;0;0
180438;0;0
181007;0;0
181152;0;0
181973;2;3239,29
182013;0;0
182948;0;0
183471;0;0
183889;0;0
184120;0;0
184782;0;0
184980;0;0
185074;2;582,2235597
185614;0;0
185676;0;0
186772;0;0
187450;0;0
187756;0;0
187974;10;351,65
189250;0;0
189486;0;0
189547;0;0
190134;0;0
190159;2;1101,606667
190739;0;0
192235;0;0
194153;0;0
194233;5;4956,4
194566;0;0
194689;3;301,19
195449;0;0
195532;0;0
195544;0;0
195757;0;0
195848;0;0
196023;0;0
196047;0;0
196293;0;0
196761;4;480,9184
196920;95;4499,346154
197266;0;0
197762;1;470,24
198631;1;171,89
199084;0;0
199734;0;0
200517;1;2883,25
201890;0;0
202375;0;0
202440;0;0
202732;0;0
202752;0;0
203361;2;5182,89
203875;0;0
204371;0;0
204392;0;0
205037;0;0
205635;0;0
206385;0;0
206792;2;43,81666668
206938;0;0
207477;2;458,87
208050;0;0
208453;0;0
209237;0;0
209375;0;0
209590;100;3700
210195;0;0
210237;0;0
210713;0;0
211457;0;0
211925;0;0
212084;0;0
212091;0;0
212494;0;0
212495;0;0
212674;0;0
213380;0;0
214350;0;0
214471;12;137,1501818
215327;0;0
215696;1;1472,32
215812;109;1675,750145
216387;0;0
216585;0;0
217041;0;0
217672;0;0
219252;0;0
219918;0;0
220019;0;0
220273;4;296,824
220743;2;44,13
221078;0;0
221747;4;189,12
222240;0;0
222640;0;0
222658;0;0
222666;0;0
222675;105;2119,404
222704;0;0
222706;0;0
225196;0;0
225325;105;2118,228
226691;5;102,8
227040;9;667,845
228810;0;0
228984;0;0
229346;0;0
229428;0;0
229684;0;0
230604;0;0
230745;0;0
230811;10;2155,017
231341;0;0
231460;11;111,1938794
232668;0;0
232892;10;6072,86
233087;0;0
233192;7;12755,8965
234138;0;0
234503;0;0
234643;0;0
234836;0;0
234997;0;0
236112;0;0
236386;15;2656,1025
236444;0;0
236445;0;0
238304;0;0
239117;8;389,32
239797;1;502,63139
240080;0;0
240133;0;0
240143;0;0
240262;0;0
240860;0;0
240885;0;0
240901;0;0
242698;0;0
243364;0;0
244514;0;0
244788;10;6196,74
245754;0;0
246215;0;0
246267;0;0
246330;0;0
247062;2;644,74
247103;40;349,0620446
247700;10;1024,41
248536;1;228,15
250428;1;668,83
250543;0;0
250938;1;2826,71
251237;0;0
251969;0;0
252461;0;0
252994;0;0
253274;0;0
253472;4;233,14
254956;0;0
255161;0;0
255422;0;0
255426;0;0
255551;6;85,11
255751;0;0
256904;0;0
257270;0;0
257715;0;0
257717;0;0
258540;0;0
259098;2;181,58
259133;5;1655,872222
259160;2;122,9566667
259894;0;0
259904;0;0
260777;1;151,65
260788;5;2218,15
260838;0;0
261024;4;976,532
261250;0;0
261407;0;0
261724;0;0
262123;0;0
262971;0;0
263216;0;0
263344;2;113,99
263353;0;0
263549;1;1261,24
263879;0;0
264009;0;0
264391;0;0
264518;0;0
264718;2;81,52
265491;2;1937,14
265531;0;0
265889;0;0
266405;0;0
267432;0;0
267508;0;0
267612;1;168,92
267902;0;0
268771;5;816,3076402
269141;129;1983,226154
269327;0;0
269592;5;5160,807143
269696;0;0
269737;1;1192,93
270771;2;1141,09
270841;0;0
271524;0;0
272181;9;236,4995707
272217;0;0
272246;0;0
272778;0;0
273687;2;3266,32
274485;0;0
274580;0;0
275234;0;0
275308;11;3484,58275
275373;0;0
275524;0;0
276267;0;0
276289;1;723,96
276627;0;0
276746;0;0
277948;0;0
278056;0;0
278191;0;0
278449;0;0
278855;0;0
278954;8;5186,356431
279303;0;0
280005;0;0
280040;0;0
280075;1;2276,74
280648;0;0
280674;0;0
281296;2;776,84
281491;0;0
281733;0;0
282219;1;259,22
283402;0;0
283507;0;0
284377;0;0
284733;0;0
284982;0;0
285519;0;0
285720;0;0
287667;0;0
288039;0;0
288419;0;0
288775;0;0
288919;0;0
289046;0;0
290060;0;0
290313;4;192,71
290406;0;0
290763;6;204,47
290790;0;0
291216;0;0
292547;0;0
292840;0;0
293293;0;0
293772;0;0
293783;0;0
294168;0;0
296160;0;0
298461;0;0
299803;0;0
300017;8;107,9
301645;25;205,9857955
301957;2;18
301973;0;0
302415;0;0
302686;4;80
303015;0;0
303096;0;0
303104;0;0
303107;0;0
303117;0;0
303118;0;0
303233;0;0
303607;0;0
303848;0;0
304485;0;0
305167;0;0
305724;0;0
305816;5;845,98
306562;0;0
306566;200;110,75
307976;0;0
308215;2;1032,59
309341;0;0
310003;2;846,36
311040;0;0
311334;0;0
311467;0;0
311975;0;0
311976;0;0
311978;0;0
311982;0;0
312231;2;17,14
312245;0;0
312824;0;0
313025;56;5,922
313727;1;162,265
313729;0;0
313842;0;0
314852;0;0
315835;0;0
316727;0;0
317114;0;0
317220;0;0
317395;3;1,7025
317613;1;425,64
319078;2;180,42
319456;5;136,17
319933;0;0
320839;0;0
321301;0;0
323346;10;244,56
323354;0;0
326439;0;0
326440;0;0
326443;2;745,26
327051;0;0
327162;2;361,42
327545;0;0
327546;0;0
327548;0;0
327901;18;450
330123;4;49,335
330126;0;0
330160;0;0
330188;0;0
331431;0;0
331970;0;0
332149;0;0
332163;0;0
332164;0;0
332167;0;0
332170;0;0
332265;0;0
332274;0;0
332346;0;0
332367;0;0
332410;0;0
332824;0;0
332860;0;0
332879;0;0
332898;0;0
333101;0;0
333102;4;986,79
333108;0;0
333237;0;0
334285;0;0
334288;0;0
334314;0;0
334350;0;0
334363;0;0
334381;0;0
334874;0;0
334877;0;0
335423;0;0
335462;0;0
335503;0;0
335853;10;23,25
336140;6;407,1078
336145;0;0
336643;0;0
337089;0;0
337247;0;0
337519;0;0
337521;0;0
338955;29;889,1684351
339418;0;0
339637;0;0
339739;0;0
339811;0;0
339965;0;0
340168;0;0
340287;0;0
340341;0;0
340485;0;0
341363;0;0
343185;0;0
343483;0;0
344317;0;0
344654;0;0
344655;0;0
344669;0;0
344936;1;649,3
344939;1;851,99
347359;3;14,36000001
347840;0;0
349466;0;0
349514;0;0
349977;0;0
350070;0;0
350095;0;0
350654;0;0
351116;0;0
351402;0;0
351499;0;0
351595;0;0
352404;5;89,25
352881;0;0
352883;0;0
353188;0;0
353419;0;0
353746;0;0
353753;0;0
353758;0;0
353763;0;0
353764;0;0
353808;0;0
353969;0;0
353975;0;0
354219;0;0
354224;0;0
354225;0;0
354233;0;0
354239;0;0
354241;0;0
354425;0;0
354532;0;0
354580;0;0
354585;0;0
354815;0;0
355076;0;0
356256;0;0
356362;0;0
356364;0;0
356412;0;0
356769;2;379,8
358791;0;0
359028;0;0
359029;0;0
359359;1;0,72
359603;0;0
360306;0;0
361300;0;0
361705;0;0
362679;25;124,8975
363445;0;0
363454;0;0
363721;2;1745,0734
364704;0;0
364747;0;0
364845;2;487,28
364910;15;430,5188808
364930;30;1245,892487
365548;6;221,55
366777;0;0
367922;0;0
368088;0;0
368716;0;0
368937;0;0
369211;0;0
369224;0;0
369274;0;0
369658;6;859,66
369668;0;0
369674;0;0
370107;0;0
370140;0;0
370180;0;0
370181;0;0
370617;0;0
370618;6;599,535
370899;0;0
371860;1;210,93
372042;0;0
372556;4;26,3186
372558;5;29,75
372561;0;0
372565;13;69,76333331
372572;0;0
372573;0;0
372611;0;0
373300;10;14,11
373596;0;0
373744;0;0
373746;0;0
373987;10;2055,46
373991;0;0
374015;0;0
374020;0;0
374022;0;0
374023;0;0
374112;0;0
374446;0;0
374447;2;147,14
374591;0;0
374613;1;148,52
374623;0;0
374747;0;0
374754;0;0
375140;0;0
375221;0;0
375884;0;0
375887;0;0
376176;0;0
376244;0;0
377421;0;0
377491;12;142,968
377630;2;35,90642858
377695;0;0
377790;0;0
378412;0;0
378492;0;0
378711;0;0
378861;3;468,22
379002;0;0
379016;5;13,475
379017;10;23,6
379021;4;42
379810;4;470,016
380171;0;0
380248;2;77,48
380324;0;0
380328;0;0
380332;0;0
380416;4;44,78
380885;0;0
381274;0;0
381280;0;0
381476;3;363,264
381568;0;0
381860;8;49,04
382138;5;276,88
383363;0;0
384268;0;0
384462;1;126,265
384611;2;60,94636364
384790;12;113,028
384938;0;0
385094;0;0
385748;0;0
385763;10;73,24
385947;0;0
386247;5;133,04
386400;0;0
386402;0;0
387456;0;0
387776;18;883,25
388044;0;0
388541;0;0
388630;0;0
389000;0;0
389546;0;0
389645;0;0
389667;1;99,25
389793;1;10,34409091
