Cd Filial;Nm Filial;Nm Grupo;Nm Subgrupo;Nm Classe;Cod_Item;Nm Item;Local;Ds Local Estoque;m s;Qt Movimento;Vl Movimento;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTAS DE PVC;427864;BOTA SEGURANCA - MATERIAL CO;605;UNIFORMES E EPI¥S;jan;1;75,53324601;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTAS DE PVC;427864;BOTA SEGURANCA - MATERIAL CO;605;UNIFORMES E EPI¥S;mar;1;75,53324601;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTAS DE PVC;427864;BOTA SEGURANCA - MATERIAL CO;605;UNIFORMES E EPI¥S;abr;2;151,066492;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTAS DE PVC;427864;BOTA SEGURANCA - MATERIAL CO;605;UNIFORMES E EPI¥S;mai;2;151,066492;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTAS DE PVC;427874;BOTA SEGURANCA - MATERIAL CO;605;UNIFORMES E EPI¥S;jan;2;175,792;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTAS DE PVC;427874;BOTA SEGURANCA - MATERIAL CO;605;UNIFORMES E EPI¥S;fev;2;175,792;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTAS DE PVC;427882;BOTA SEGURANCA - MATERIAL;605;UNIFORMES E EPI¥S;fev;1;132,1404;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTAS DE PVC;427890;BOTA SEGURANCA N∫ 36/37 MATE;605;UNIFORMES E EPI¥S;jan;1;95,64;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTAS DE PVC;427890;BOTA SEGURANCA N∫ 36/37 MATE;605;UNIFORMES E EPI¥S;fev;1;95,64;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTAS DE PVC;427901;BOTA SEGURANCA - MATERIAL CO;11;UNIFORMES E EPI'S;jun;1;44,21;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTAS DE PVC;427903;BOTA SEGURANCA - MATERIAL CO;11;UNIFORMES E EPI'S;abr;10;349,6;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTAS DE PVC;427903;BOTA SEGURANCA - MATERIAL CO;11;UNIFORMES E EPI'S;mai;10;442,1;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTAS DE PVC;427903;BOTA SEGURANCA - MATERIAL CO;11;UNIFORMES E EPI'S;jun;5;221,05;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTAS DE PVC;427903;BOTA SEGURANCA - MATERIAL CO;11;UNIFORMES E EPI'S;jul;1;44,21;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTAS DE PVC;427904;BOTA SEGURANCA N∫ 39 MATERIA;11;UNIFORMES E EPI'S;abr;7;244,72;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTAS DE PVC;427904;BOTA SEGURANCA N∫ 39 MATERIA;11;UNIFORMES E EPI'S;mai;12;481,1866667;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTAS DE PVC;427904;BOTA SEGURANCA N∫ 39 MATERIA;11;UNIFORMES E EPI'S;jun;11;469,3516667;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTAS DE PVC;427904;BOTA SEGURANCA N∫ 39 MATERIA;11;UNIFORMES E EPI'S;jul;5;213,3416667;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTAS DE PVC;427905;BOTA SEGURANCA - MATERIAL CO;11;UNIFORMES E EPI'S;abr;13;454,48;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTAS DE PVC;427905;BOTA SEGURANCA - MATERIAL CO;11;UNIFORMES E EPI'S;mai;16;660,2690909;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTAS DE PVC;427905;BOTA SEGURANCA - MATERIAL CO;11;UNIFORMES E EPI'S;jun;32;1397,060909;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTAS DE PVC;427905;BOTA SEGURANCA - MATERIAL CO;11;UNIFORMES E EPI'S;jul;4;176,84;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTAS DE PVC;427907;BOTA SEGURANCA - MATERIAL CO;11;UNIFORMES E EPI'S;abr;14;489,44;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTAS DE PVC;427907;BOTA SEGURANCA - MATERIAL CO;11;UNIFORMES E EPI'S;mai;36;1582,31;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTAS DE PVC;427907;BOTA SEGURANCA - MATERIAL CO;11;UNIFORMES E EPI'S;jun;25;1105,25;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTAS DE PVC;427907;BOTA SEGURANCA - MATERIAL CO;11;UNIFORMES E EPI'S;jul;20;884,2;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTAS DE PVC;427909;BOTA SEGURANCA - MATERIAL CO;11;UNIFORMES E EPI'S;abr;20;699,2;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTAS DE PVC;427909;BOTA SEGURANCA - MATERIAL CO;11;UNIFORMES E EPI'S;mai;41;1812,61;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTAS DE PVC;427909;BOTA SEGURANCA - MATERIAL CO;11;UNIFORMES E EPI'S;jun;53;2343,13;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTAS DE PVC;427909;BOTA SEGURANCA - MATERIAL CO;11;UNIFORMES E EPI'S;jul;21;928,41;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTAS DE PVC;427911;BOTA SEGURANCA - MATERIAL CO;11;UNIFORMES E EPI'S;abr;11;384,56;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTAS DE PVC;427911;BOTA SEGURANCA - MATERIAL CO;11;UNIFORMES E EPI'S;mai;28;1207,527913;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTAS DE PVC;427911;BOTA SEGURANCA - MATERIAL CO;11;UNIFORMES E EPI'S;jun;35;1542,910337;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTAS DE PVC;427911;BOTA SEGURANCA - MATERIAL CO;11;UNIFORMES E EPI'S;jul;14;617,7509424;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTAS DE PVC;427912;BOTA SEGURANCA N∫ 44 MATERIA;11;UNIFORMES E EPI'S;abr;4;139,84;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTAS DE PVC;427912;BOTA SEGURANCA N∫ 44 MATERIA;11;UNIFORMES E EPI'S;mai;9;371,4557328;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTAS DE PVC;427912;BOTA SEGURANCA N∫ 44 MATERIA;11;UNIFORMES E EPI'S;jun;13;564,4112711;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTAS DE PVC;427912;BOTA SEGURANCA N∫ 44 MATERIA;11;UNIFORMES E EPI'S;jul;5;218,2930877;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTAS DE PVC;427914;BOTA SEGURANCA N∫ 45/46;11;UNIFORMES E EPI'S;abr;4;139,84;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTAS DE PVC;427914;BOTA SEGURANCA N∫ 45/46;11;UNIFORMES E EPI'S;mai;1;34,96;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTAS DE PVC;427914;BOTA SEGURANCA N∫ 45/46;11;UNIFORMES E EPI'S;jul;3;387,36195;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTAS DE PVC;427921;BOTA SEGURANCA - MATERIAL CO;605;UNIFORMES E EPI¥S;jan;4;301,392;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTAS DE PVC;427923;BOTA SEGURANCA - MATERIAL CO;605;UNIFORMES E EPI¥S;fev;2;150,0210989;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTAS DE PVC;427923;BOTA SEGURANCA - MATERIAL CO;605;UNIFORMES E EPI¥S;mar;1;75,01054945;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTAS DE PVC;427923;BOTA SEGURANCA - MATERIAL CO;605;UNIFORMES E EPI¥S;mai;1;75,01054945;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTAS DE PVC;427923;BOTA SEGURANCA - MATERIAL CO;605;UNIFORMES E EPI¥S;jun;2;150,0210989;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTAS DE PVC;427954;BOTA SEGURANCA - MATERIAL CO;11;UNIFORMES E EPI'S;mar;6;341,46;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTAS DE PVC;427954;BOTA SEGURANCA - MATERIAL CO;11;UNIFORMES E EPI'S;mai;4;227,64;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTAS DE PVC;427955;BOTA SEGURANCA - MATERIAL CO;11;UNIFORMES E EPI'S;fev;2;113,82;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTAS DE PVC;427955;BOTA SEGURANCA - MATERIAL CO;11;UNIFORMES E EPI'S;mar;8;455,28;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTAS DE PVC;428001;BOTA SEGURANCA - MATERIAL CO;11;UNIFORMES E EPI'S;fev;9;512,19;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTAS DE PVC;428001;BOTA SEGURANCA - MATERIAL CO;11;UNIFORMES E EPI'S;mar;34;1934,94;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTAS DE PVC;428001;BOTA SEGURANCA - MATERIAL CO;11;UNIFORMES E EPI'S;abr;8;455,28;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTAS DE PVC;428001;BOTA SEGURANCA - MATERIAL CO;11;UNIFORMES E EPI'S;mai;9;512,19;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTAS DE PVC;428002;BOTA SEGURANCA - MATERIAL CO;11;UNIFORMES E EPI'S;fev;3;170,73;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTAS DE PVC;428002;BOTA SEGURANCA - MATERIAL CO;11;UNIFORMES E EPI'S;mar;21;1195,11;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTAS DE PVC;428002;BOTA SEGURANCA - MATERIAL CO;11;UNIFORMES E EPI'S;abr;8;455,28;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTAS DE PVC;428002;BOTA SEGURANCA - MATERIAL CO;11;UNIFORMES E EPI'S;mai;28;1593,48;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTAS DE PVC;428003;BOTA SEGURANCA - MATERIAL CO;11;UNIFORMES E EPI'S;fev;10;569,1;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTAS DE PVC;428003;BOTA SEGURANCA - MATERIAL CO;11;UNIFORMES E EPI'S;mar;42;2390,22;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTAS DE PVC;428003;BOTA SEGURANCA - MATERIAL CO;11;UNIFORMES E EPI'S;abr;8;455,28;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTAS DE PVC;428014;BOTA SEGURANCA - MATERIAL CO;11;UNIFORMES E EPI'S;fev;3;170,73;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTAS DE PVC;428014;BOTA SEGURANCA - MATERIAL CO;11;UNIFORMES E EPI'S;mar;12;682,92;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTAS DE PVC;428014;BOTA SEGURANCA - MATERIAL CO;11;UNIFORMES E EPI'S;mai;5;284,55;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTAS DE PVC;428015;BOTA SEGURANCA - MATERIAL CO;11;UNIFORMES E EPI'S;mar;2;113,82;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTAS DE PVC;428015;BOTA SEGURANCA - MATERIAL CO;11;UNIFORMES E EPI'S;abr;2;113,82;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTAS DE PVC;428015;BOTA SEGURANCA - MATERIAL CO;11;UNIFORMES E EPI'S;mai;6;341,46;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTAS DE PVC;428022;BOTA SEGURANCA - MATERIAL CO;11;UNIFORMES E EPI'S;fev;8;455,28;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTAS DE PVC;428022;BOTA SEGURANCA - MATERIAL CO;11;UNIFORMES E EPI'S;mar;32;1821,12;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTAS DE PVC;727774;"BOTA SEG;PVC;BRANCA;C/BIQ;NU";605;UNIFORMES E EPI¥S;jan;1;124,945;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTAS DE PVC;727774;"BOTA SEG;PVC;BRANCA;C/BIQ;NU";605;UNIFORMES E EPI¥S;fev;1;124,945;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTAS DE PVC;867435;"BOTA SEG;PVC;BRANCA;C/BIQ;NU";605;UNIFORMES E EPI¥S;jan;1;124,945;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTAS DE PVC;867435;"BOTA SEG;PVC;BRANCA;C/BIQ;NU";605;UNIFORMES E EPI¥S;fev;1;124,945;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTINAS DE COURO;428049;BOTINA SEGURANCA N∫ 35 MATER;11;UNIFORMES E EPI'S;jan;1;73,445;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTINAS DE COURO;428049;BOTINA SEGURANCA N∫ 35 MATER;11;UNIFORMES E EPI'S;fev;2;146,89;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTINAS DE COURO;428050;BOTINA SEGURANCA N∫ 37 MATER;11;UNIFORMES E EPI'S;jan;4;292,5003757;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTINAS DE COURO;428050;BOTINA SEGURANCA N∫ 37 MATER;11;UNIFORMES E EPI'S;fev;3;177,38;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTINAS DE COURO;428050;BOTINA SEGURANCA N∫ 37 MATER;11;UNIFORMES E EPI'S;mar;3;177,38;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTINAS DE COURO;428052;BOTINA SEG N∫ 38 CA PRETA 33;11;UNIFORMES E EPI'S;jan;5;355,8785714;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTINAS DE COURO;428052;BOTINA SEG N∫ 38 CA PRETA 33;11;UNIFORMES E EPI'S;fev;3;216,9385714;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTINAS DE COURO;428052;BOTINA SEG N∫ 38 CA PRETA 33;11;UNIFORMES E EPI'S;mar;2;144,6257143;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTINAS DE COURO;428052;BOTINA SEG N∫ 38 CA PRETA 33;11;UNIFORMES E EPI'S;abr;2;144,6257143;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTINAS DE COURO;428052;BOTINA SEG N∫ 38 CA PRETA 33;605;UNIFORMES E EPI¥S;fev;1;71,17571429;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTINAS DE COURO;428052;BOTINA SEG N∫ 38 CA PRETA 33;605;UNIFORMES E EPI¥S;abr;1;71,74428572;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTINAS DE COURO;428052;BOTINA SEG N∫ 38 CA PRETA 33;605;UNIFORMES E EPI¥S;jun;1;71,74428571;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTINAS DE COURO;428053;BOTINA SEG N∫ 39 CA PRETA 33;11;UNIFORMES E EPI'S;jan;3;220,35;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTINAS DE COURO;428053;BOTINA SEG N∫ 39 CA PRETA 33;11;UNIFORMES E EPI'S;fev;6;440,7;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTINAS DE COURO;428053;BOTINA SEG N∫ 39 CA PRETA 33;11;UNIFORMES E EPI'S;mar;3;220,35;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTINAS DE COURO;428053;BOTINA SEG N∫ 39 CA PRETA 33;605;UNIFORMES E EPI¥S;fev;1;71,18;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTINAS DE COURO;428053;BOTINA SEG N∫ 39 CA PRETA 33;605;UNIFORMES E EPI¥S;jun;2;146,89;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTINAS DE COURO;428055;"BOTINA SEG;VAQ HID;PRETA;C/B";11;UNIFORMES E EPI'S;jan;6;440,7;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTINAS DE COURO;428055;"BOTINA SEG;VAQ HID;PRETA;C/B";11;UNIFORMES E EPI'S;fev;7;514,15;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTINAS DE COURO;428055;"BOTINA SEG;VAQ HID;PRETA;C/B";11;UNIFORMES E EPI'S;abr;1;73,45;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTINAS DE COURO;428055;"BOTINA SEG;VAQ HID;PRETA;C/B";11;UNIFORMES E EPI'S;mai;1;73,45;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTINAS DE COURO;428055;"BOTINA SEG;VAQ HID;PRETA;C/B";11;UNIFORMES E EPI'S;jun;1;73,45;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTINAS DE COURO;428055;"BOTINA SEG;VAQ HID;PRETA;C/B";605;UNIFORMES E EPI¥S;fev;1;71,17523809;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTINAS DE COURO;428055;"BOTINA SEG;VAQ HID;PRETA;C/B";605;UNIFORMES E EPI¥S;mai;1;73,45;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTINAS DE COURO;428056;BOTINA SEG N∫ 41 CA PRETA 33;11;UNIFORMES E EPI'S;jan;5;367,25;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTINAS DE COURO;428056;BOTINA SEG N∫ 41 CA PRETA 33;11;UNIFORMES E EPI'S;fev;9;661,05;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTINAS DE COURO;428056;BOTINA SEG N∫ 41 CA PRETA 33;11;UNIFORMES E EPI'S;mar;6;440,7;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTINAS DE COURO;428056;BOTINA SEG N∫ 41 CA PRETA 33;11;UNIFORMES E EPI'S;abr;1;73,45;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTINAS DE COURO;428056;BOTINA SEG N∫ 41 CA PRETA 33;11;UNIFORMES E EPI'S;mai;2;146,9;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTINAS DE COURO;428056;BOTINA SEG N∫ 41 CA PRETA 33;11;UNIFORMES E EPI'S;jun;3;220,35;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTINAS DE COURO;428056;BOTINA SEG N∫ 41 CA PRETA 33;605;UNIFORMES E EPI¥S;jan;4;291,3593333;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTINAS DE COURO;428056;BOTINA SEG N∫ 41 CA PRETA 33;605;UNIFORMES E EPI¥S;fev;5;367,25;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTINAS DE COURO;428056;BOTINA SEG N∫ 41 CA PRETA 33;605;UNIFORMES E EPI¥S;jul;1;73,45;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTINAS DE COURO;428057;BOTINA SEG N∫ 42 CA PRETA 33;11;UNIFORMES E EPI'S;jan;10;734,5;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTINAS DE COURO;428057;BOTINA SEG N∫ 42 CA PRETA 33;11;UNIFORMES E EPI'S;fev;10;734,5;
704;ROLANDIA - AB. AVES;MATERIAIS GERAIS USO/CONSUMO;EQUIPAMENTOS DE PROTECAO - EPI;BOTINAS DE COURO;428057;BOTINA SEG N∫ 42 CA PRETA 33;11;UNIFORMES E EPI'S;jun;1;72,71538461;
