Cd Empresa;Cd Filial;Nm Filial;Tipo Local;Cd Local;Ds Local Estoque;Cd Item;Nome do Item Resumido ;Nome do Item Detalhado;Cd Unidade Medida;Cd Grupo;Nm Grupo;Cd Subgrupo;Nm Subgrupo;Cd Classe;Nm Classe;Qt Saldo Atual;Vl Custo Unitario Atual;Vl Saldo Atual;Qt Maximo;Qt Minimo;Qt Previsao Consumo;Cd Reparticao;Cd Prateleira;Cd Divisao
30;704;ROLANDIA - AB. AVES;PROPRIO;100;LINHA DE PRODUCAO;82383;SACO PE 220X250X0,12MM;SACO PEBD PEBDL 992141 MARCA SEARA TRANSPARENTE FUNDO QUARADO SOLDA LATERAL SIMPLES IMPRESSO LARGURA 22000 COMPRIMENTO 25000MM ESPESSURA 012MM BEAUTY ME;UN;1;MATE.PRIMA / INSUMOS;3;EMBALAGENS P/ INDUSTRIA;16;EMBAL FLEXÍVEL PE;5048;0,21271072;1073,763715;;;;;;
30;704;ROLANDIA - AB. AVES;PROPRIO;100;LINHA DE PRODUCAO;82826;FILME PE AZ 470X0,06MMP400MM;FILME FLOWPACK PEBD PEBDL DMW24 AZUL LARGURA 47000MM ESPESSURA 0060MM PASSO 40000MM SEARA MERCADO EXTERNO;KG;1;MATE.PRIMA / INSUMOS;3;EMBALAGENS P/ INDUSTRIA;16;EMBAL FLEXÍVEL PE;136,4401;24,85399325;3391,081324;;;;;;
30;704;ROLANDIA - AB. AVES;PROPRIO;100;LINHA DE PRODUCAO;83700;SACO PE 340X530X0,18MM;SACO  PE  SZIPER 989254 MARCA SEARA AZUL CFUNDO QUADRADO SOLDA LATERAL SIMPLES IMPRESSO MERCADO EXTERNO LARG 34000MM COMP 53000MM ESP 018MM SABA SSANF;UN;1;MATE.PRIMA / INSUMOS;3;EMBALAGENS P/ INDUSTRIA;16;EMBAL FLEXÍVEL PE;89;1,01148727;90,02236703;;;;;;
30;704;ROLANDIA - AB. AVES;PROPRIO;100;LINHA DE PRODUCAO;83742;FILME PL POF BDJ SEARA 1KG;FILME PL POF TRANSP FILEZINHO PEITO SEARA CONG BDJ 1KGSUPERCHICK IMPRESSO LARGURA 43200MM ESPESSURA 0015MM PASSO 47200MM MI SIF GEN PROJETO BEAUTY;MT;1;MATE.PRIMA / INSUMOS;3;EMBALAGENS P/ INDUSTRIA;46;FILMES POLIOLEFÍNICO;11,39;0,39896059;4,54416112;;;;;;
30;704;ROLANDIA - AB. AVES;PROPRIO;100;LINHA DE PRODUCAO;83980;FILME PL POF BDJ SEARA 1KG;FILME PL POF TRANSP CORACAO SEARA CONG BDJ 1KGSUPERCHICK IMPRESSO LARGURA 43200MM ESPESSURA 0015MM PASSO 47200MM MI SIF GEN PROJETO BEAUTY;MT;1;MATE.PRIMA / INSUMOS;3;EMBALAGENS P/ INDUSTRIA;46;FILMES POLIOLEFÍNICO;2765,38;0,25706315;710,8773044;;;;;;
30;704;ROLANDIA - AB. AVES;PROPRIO;100;LINHA DE PRODUCAO;84094;ETIQUETA AD TIPO IMPR FLEX P;ETIQUETA AD TIPO IMPR FLEX BOPP HOT MELT 988945 SEARA EXT COMP 7000MM LARG 3000MM SIF GEN DIPOA GEN;UN;1;MATE.PRIMA / INSUMOS;3;EMBALAGENS P/ INDUSTRIA;9;ETIQUETA;362;0,0178868;6,47502144;;;;;;
30;704;ROLANDIA - AB. AVES;PROPRIO;100;LINHA DE PRODUCAO;84407;TP PDO C/IMP 440X313X127MM;TAMPA PAPELAO ONDULADO AUTOMATICA PARDA CIMP PAREDE SIMPLES ONDA B COMP 440 MM LARG 313 MM ALT 127 MM COLUNA 55KGFCM COBB INT 30 A 50 GM2 GM2 COBB EXT 30 A 50 GM2  FRANGOSUL;UN;1;MATE.PRIMA / INSUMOS;3;EMBALAGENS P/ INDUSTRIA;5;CAIXAS/MINIPALLETS /ACESSORIO;9080;1,05306796;9561,857031;;;;;;
30;704;ROLANDIA - AB. AVES;PROPRIO;100;LINHA DE PRODUCAO;85578;TP PDO C/IMP 440X313X127MM;TAMPA PAPELAO ONDULADO AUTOMATICA PARDA CIMP PAREDE SIMPLES ONDA B COMP 440 MM LARG 313 MM ALT 127 MM COLUNA 55KGFCM COBB INT 30 A 50 GM2 GM2 COBB EXT 30 A 50 GM2  PENA BRANCA;UN;1;MATE.PRIMA / INSUMOS;3;EMBALAGENS P/ INDUSTRIA;5;CAIXAS/MINIPALLETS /ACESSORIO;1167;1,38599949;1617,461405;;;;;;
30;704;ROLANDIA - AB. AVES;PROPRIO;100;LINHA DE PRODUCAO;85783;SACO  PEBD/PEBDL SEA;SACO MATERIAL DIRETO PEBDPEBDL SZIPER 989254 MARCA SEARA AZUL QUADRADO SOLD LAT SIMP IMPRESSO MERCADO EXTERNO LARG 40000MM COMP 64000MM ESP 018MM SABA SSANF;UN;1;MATE.PRIMA / INSUMOS;3;EMBALAGENS P/ INDUSTRIA;16;EMBAL FLEXÍVEL PE;15341;0,89679251;13757,69394;;;;;;
30;704;ROLANDIA - AB. AVES;PROPRIO;100;LINHA DE PRODUCAO;86221;TP PDO C/IMP 440X313X127;TAMPA PAPELAO ONDULADO AUTOMATICA PARDA CIMP PAREDE SIMPLES ONDA B COMP 440 MM LARG 313 MM ALT 127 MM COLUNA 55KGFCM COBB INT 30 A 50 GM2 GM2 COBB EXT 30 A 50 GM2 FRANGOSUL SOL;UN;1;MATE.PRIMA / INSUMOS;3;EMBALAGENS P/ INDUSTRIA;5;CAIXAS/MINIPALLETS /ACESSORIO;13032;1,10084748;14346,24429;;;;;;
30;704;ROLANDIA - AB. AVES;PROPRIO;100;LINHA DE PRODUCAO;200050;ACUCAR SACAROSE CRISTAL;ACUCAR SACAROSE CRISTAL;KG;1;MATE.PRIMA / INSUMOS;2;ADITIVOS E CONDIMENTOS;2;AÇUCAR;5,0791;4,71496675;23,94778762;;;;;;
30;704;ROLANDIA - AB. AVES;PROPRIO;100;LINHA DE PRODUCAO;200506;SAL REFINADO COM IODO;SAL REFINADO COM IODO;KG;1;MATE.PRIMA / INSUMOS;2;ADITIVOS E CONDIMENTOS;41;SAL;500,2012;1,3772675;688,910854;;;;;;
30;704;ROLANDIA - AB. AVES;PROPRIO;100;LINHA DE PRODUCAO;200794;BANDEJA POLIESTIRENO EXPANDI;BANDEJA POLIESTIRENO EXPANDIDO RETANGULAR MATERIAL DIRETO COR BRANCO COMPRIMENTO 238 MM LARGURA 181 MM ALTURA 38 MM ESPESSURA 67 MM;UN;1;MATE.PRIMA / INSUMOS;3;EMBALAGENS P/ INDUSTRIA;1;BANDEJAS                      ;8288;0,2731;2263,452797;;;;;;
30;704;ROLANDIA - AB. AVES;PROPRIO;100;LINHA DE PRODUCAO;314961;BANDEJA ISOPOR AMAR AUTOABSO;BANDEJA ISOPOR AMAR AUTOABSORV 150X205MM FD400;PC;1;MATE.PRIMA / INSUMOS;3;EMBALAGENS P/ INDUSTRIA;1;BANDEJAS                      ;20194,6241;0,31670679;6395,774475;;;;;;
30;704;ROLANDIA - AB. AVES;PROPRIO;100;LINHA DE PRODUCAO;315663;ETIQUETA ADESIVA S/IMPRESSAO;ETIQUETA ADESIVA SIMPRESSAO RETANGULAR MATERIAL DIRETO POLIPROPILENO BI ORIENTADO BRANCO FOSCO GRAM PAPELESP 60 MICRA BRANCO TIPO ADES H MEL GRAM COLA 35GM2 COMP 90 MM LARG 50 MM QTD CARREIRA 1 ROLO;UN;1;MATE.PRIMA / INSUMOS;3;EMBALAGENS P/ INDUSTRIA;9;ETIQUETA;69,1225;0,01812082;1,25255639;;;;;;
30;704;ROLANDIA - AB. AVES;PROPRIO;100;LINHA DE PRODUCAO;318691;ADESIVO HOT MELT BASTAO BASE;ADESIVO HOT MELT BASTAO BASE COPOLIMERO ETILENICORESINA TAQUIFICANTE COR AMBAR TEMPERATURA APLICACAO 170 C 4800 A 6800CPS 98 A 108 C REDONDO DIAMETRO 115 MM COMPRIMENTO 300 MM;KG;1;MATE.PRIMA / INSUMOS;3;EMBALAGENS P/ INDUSTRIA;21;ADESIVO HOT MELT;25;41,40592401;1035,1481;;;;;;
30;704;ROLANDIA - AB. AVES;PROPRIO;100;LINHA DE PRODUCAO;326095;BD MAN PDO S/IMP 455X370X100;BANDEJA PAPELÃO ONDULADO CORTE E VINCO MANUAL PARDO SIMP PAREDE SIMPLES ONDA C COMP 455MM LARG 370MM ALTURA 100MM COLUNA 9 KGFCM COBB INT 12 A 18 GM2 COBB EXT 20 A 30 GM2;PC;1;MATE.PRIMA / INSUMOS;3;EMBALAGENS P/ INDUSTRIA;5;CAIXAS/MINIPALLETS /ACESSORIO;4091,4496;3,56469195;14584,75744;;;;;;
30;704;ROLANDIA - AB. AVES;PROPRIO;100;LINHA DE PRODUCAO;327765;PIMENTA PRETA EM PÓ;PIMENTA DO REINO PRETA GRANULOMETRIA 07  PB;KG;1;MATE.PRIMA / INSUMOS;2;ADITIVOS E CONDIMENTOS;21;ESPECIARIAS;7,1062;34,044794;241,9291151;;;;;;
30;704;ROLANDIA - AB. AVES;PROPRIO;100;LINHA DE PRODUCAO;329071;SACO S/IMP MATERIAL POLIETIL;SACO SIMP MATERIAL POLIETILENO BAIXA DENSIDADE FUNDO QUADRADO SOLDA LATERAL COR INCOLOR COMPRIMENTO 24000MM LARGURA 20000MM ESPESSURA 005MM;UN;1;MATE.PRIMA / INSUMOS;3;EMBALAGENS P/ INDUSTRIA;16;EMBAL FLEXÍVEL PE;1523,2618;0,15123824;230,3754413;;;;;;
30;704;ROLANDIA - AB. AVES;PROPRIO;100;LINHA DE PRODUCAO;332896;ADESIVO HOT MELT BASE RESINA;ADESIVO HOT MELT BASE RESINABORRACHA SINTETICA GRANULADO PELLETS COR AMARELADO TEMPERATURA APLICACAO 150 A 180 C VISCOSIDADE COLA 1500 A 2000CPS PONTO AMOLECIMENTO 105 A 115C;KG;1;MATE.PRIMA / INSUMOS;3;EMBALAGENS P/ INDUSTRIA;21;ADESIVO HOT MELT;3,6421;14,4079;52,47501259;;;;;;
30;704;ROLANDIA - AB. AVES;PROPRIO;100;LINHA DE PRODUCAO;344105;FITA PARA TERMODATADOR 38MM;FITA PARA TERMODATADOR 38MM X 100M;RL;1;MATE.PRIMA / INSUMOS;3;EMBALAGENS P/ INDUSTRIA;47;FITA RIBON/HOT STAMPING;35,7867;7,2538;259,5895645;;;;;;
30;704;ROLANDIA - AB. AVES;PROPRIO;100;LINHA DE PRODUCAO;344186;RIBBON MISTO ( 89 X 45 ) GR;RIBBON MISTO  89 X 45  GRANDE;UN;1;MATE.PRIMA / INSUMOS;3;EMBALAGENS P/ INDUSTRIA;47;FITA RIBON/HOT STAMPING;74,0269;19,75949217;1462,733951;;;;;;
30;704;ROLANDIA - AB. AVES;PROPRIO;100;LINHA DE PRODUCAO;354083;CONDIMENTO ERVAS FINAS;CONDIMENTO ERVAS FINAS FLOCOS;KG;1;MATE.PRIMA / INSUMOS;2;ADITIVOS E CONDIMENTOS;21;ESPECIARIAS;14,8579;42,89887917;637,3872569;;;;;;
30;704;ROLANDIA - AB. AVES;PROPRIO;100;LINHA DE PRODUCAO;356298;SAL REFINADO;SAL REFINADO SEM IODO E SEM FERROCIOANETO DE SODIO OU POTASSIO;KG;1;MATE.PRIMA / INSUMOS;2;ADITIVOS E CONDIMENTOS;41;SAL;618,127;1,32809415;820,9308521;;;;;;
30;704;ROLANDIA - AB. AVES;PROPRIO;100;LINHA DE PRODUCAO;364730;FD AUT PDO S/IMP 567X370X110;FUNDO PAPELÃO ONDULADO CORTE E VINCO AUTOMÁTICO PARDO SIMP PAREDE SIMPLES ONDA B COMP 567 MM LARG 370 MM ALT 110MM COLUNA 65 KGFCM COBB INT 12 A 18 GM2 COBB EXT 30 A 50 GM2;UN;1;MATE.PRIMA / INSUMOS;3;EMBALAGENS P/ INDUSTRIA;5;CAIXAS/MINIPALLETS /ACESSORIO;1752;1,40698181;2465,032131;;;;;;
30;704;ROLANDIA - AB. AVES;PROPRIO;100;LINHA DE PRODUCAO;375403;CEBOLA EM PO;CEBOLA EM PO;KG;1;MATE.PRIMA / INSUMOS;2;ADITIVOS E CONDIMENTOS;21;ESPECIARIAS;6,0791;16,24992999;98,78494943;;;;;;
30;704;ROLANDIA - AB. AVES;PROPRIO;100;LINHA DE PRODUCAO;375560;ETIQUETA ADIC LACRE SIF RUS;ETIQUETA ADICIONAL LACRE SIF RUSSIA;PC;1;MATE.PRIMA / INSUMOS;3;EMBALAGENS P/ INDUSTRIA;9;ETIQUETA;8000;0,12778954;1022,31628;;;;;;
30;704;ROLANDIA - AB. AVES;PROPRIO;100;LINHA DE PRODUCAO;377533;FILME ESTICAVEL TIPO NORMAL;FILME ESTICAVEL TIPO NORMAL MATERIAL POLIETILENO BAIXA DENSIDADE LINEAR COR INCOLOR LARGURA 500 MM ESPESSURA 0017 MM CTUBETE;KG;1;MATE.PRIMA / INSUMOS;3;EMBALAGENS P/ INDUSTRIA;6;FILME STRETCH;1861,7384;12,37451122;23038,10272;;;;;;
30;704;ROLANDIA - AB. AVES;PROPRIO;100;LINHA DE PRODUCAO;380693;CT MAN PDO 1160X960X1080;CINTA PAPELÃO ONDULADO CORTE E VINCO MANUAL PARDO SIMP PAREDE DUPLA ONDA BC COMP 1160MM LARG 960MM ALT 1080MM COLUNA 165KGFCM COBB INT 30 A 50 GM2 COBB EXT 30 A 50 GM2;UN;1;MATE.PRIMA / INSUMOS;3;EMBALAGENS P/ INDUSTRIA;5;CAIXAS/MINIPALLETS /ACESSORIO;212,3444;158,8795492;33737,18255;;;;;;
30;704;ROLANDIA - AB. AVES;PROPRIO;100;LINHA DE PRODUCAO;380744;FD MAN PDO  1200X997X188;FUNDO PAPELÃO ONDULADO CORTE E VINCO MANUAL PARDO SIMP PAREDE DUPLA ONDA BC COMP 1200MM LARG 997MM ALT 188MM COLUNA 12 KGFCM COBB INT 30 A 50 GM2 COBB EXT 30 A 50 GM2;UN;1;MATE.PRIMA / INSUMOS;3;EMBALAGENS P/ INDUSTRIA;5;CAIXAS/MINIPALLETS /ACESSORIO;526,2044;19,94038279;10492,71716;;;;;;
30;704;ROLANDIA - AB. AVES;PROPRIO;100;LINHA DE PRODUCAO;380745;FD PDO S/IMP 1135X935X100 MM;FUNDO PAPELÃO ONDULADO CORTE E VINCO MANUAL PARDO SIMP PAREDE DUPLA ONDA BC COMP 1135MM LARG 935MM ALT 100MM COLUNA 12 KGFCM COBB INT 30 A 50 GM2 COBB EXT 30 A 50 GM2;UN;1;MATE.PRIMA / INSUMOS;3;EMBALAGENS P/ INDUSTRIA;5;CAIXAS/MINIPALLETS /ACESSORIO;242,2044;16,30301907;3948,662953;;;;;;
30;704;ROLANDIA - AB. AVES;PROPRIO;100;LINHA DE PRODUCAO;380826;EXTRATO ALECRIM;EXTRATO ALECRIM DESODORIZADO LIQUIDO;KG;1;MATE.PRIMA / INSUMOS;2;ADITIVOS E CONDIMENTOS;4;AROMATIZANTE;17,7892;45,4582411;808,6657426;;;;;;
30;704;ROLANDIA - AB. AVES;PROPRIO;100;LINHA DE PRODUCAO;410386;SLIP SHEETS MATERIAL PAPEL K;SLIP SHEETS MATERIAL PAPEL KRAFT PARDO QTD ABAS 4 TIPO ONDA Z COBB INT MAX 50 GM2 COBB EXT MAX 50GM2 COMP 1380 MM LARG 1190 MM MM;UN;1;MATE.PRIMA / INSUMOS;3;EMBALAGENS P/ INDUSTRIA;5;CAIXAS/MINIPALLETS /ACESSORIO;84,2784;14,2857;1203,975939;;;;;;
30;704;ROLANDIA - AB. AVES;PROPRIO;100;LINHA DE PRODUCAO;421600;FD AUT PDO S/IMP 567X370X100;FUNDO PAPELÃO ONDULADO CORTE E VINCO AUTOMÁTICO PARDO SIMP PAREDE SIMPLES ONDA B COMP 567 MM LARG 370 MM ALT 100MM COLUNA 65 KGFCM COBB INT 12 A 18 GM2 COBB EXT 30 A 50 GM2;PC;1;MATE.PRIMA / INSUMOS;3;EMBALAGENS P/ INDUSTRIA;5;CAIXAS/MINIPALLETS /ACESSORIO;19906;1,25771842;25036,14277;;;;;;
30;704;ROLANDIA - AB. AVES;PROPRIO;100;LINHA DE PRODUCAO;426773;FD AUT PDO S/IMP 567X370X130;FUNDO PAPELÃO ONDULADO CORTE E VINCO AUTOMÁTICO PARDO SIMP PAREDE SIMPLES ONDA B COMP 567 MM LARG 370 MM ALT 130MM COLUNA 65 KGFCM COBB INT 12 A 18 GM2 COBB EXT 30 A 50 GM2;UN;1;MATE.PRIMA / INSUMOS;3;EMBALAGENS P/ INDUSTRIA;5;CAIXAS/MINIPALLETS /ACESSORIO;24426;1,58151623;38630,11551;;;;;;
30;704;ROLANDIA - AB. AVES;PROPRIO;100;LINHA DE PRODUCAO;429094;FECHO ZIP MAT DIR EASY OPENI;FECHO ZIP MAT DIR EASY OPENING ZIPPER TAPE PE BD;MT;1;MATE.PRIMA / INSUMOS;3;EMBALAGENS P/ INDUSTRIA;17;PLAST INJETADOS;3946,08;0,49708025;1961,518433;;;;;;
30;704;ROLANDIA - AB. AVES;PROPRIO;100;LINHA DE PRODUCAO;431502;SACO PEBD AZ 1900X1900X0,100;SACO PEBD MONOCAMADA S ZÍPER AZUL 300C FUNDO QUADRADO SOLDA FUNDO SUPERFÍCIE LISO LARGURA 1900MM COMPRIMENTO 1900MM ESPESSURA 0100MM SANFONA LATERAL 450MM CAPA PALETE;UN;1;MATE.PRIMA / INSUMOS;3;EMBALAGENS P/ INDUSTRIA;16;EMBAL FLEXÍVEL PE;421,59;7,00999977;2955,345804;;;;;;
30;704;ROLANDIA - AB. AVES;PROPRIO;100;LINHA DE PRODUCAO;438294;ETIQUETA AD EX BLK-03;ETIQUETA AD EX BLK03;PC;1;MATE.PRIMA / INSUMOS;3;EMBALAGENS P/ INDUSTRIA;9;ETIQUETA;3000;0,09974137;299,2241207;;;;;;
30;704;ROLANDIA - AB. AVES;PROPRIO;100;LINHA DE PRODUCAO;438910;ETIQUETA AD EX BL-09;ETIQUETA AD EX BL09;PC;1;MATE.PRIMA / INSUMOS;3;EMBALAGENS P/ INDUSTRIA;9;ETIQUETA;6000;0,10215206;612,91236;;;;;;
30;704;ROLANDIA - AB. AVES;PROPRIO;100;LINHA DE PRODUCAO;438928;ETIQUETA AD EX BL-10;ETIQUETA AD EX BL10;PC;1;MATE.PRIMA / INSUMOS;3;EMBALAGENS P/ INDUSTRIA;9;ETIQUETA;5000;0,12059517;602,97585;;;;;;
30;704;ROLANDIA - AB. AVES;PROPRIO;100;LINHA DE PRODUCAO;451970;ET AD BOPP 210X76,9MM;ETIQUETA PALETE ADESIVA BOPP BRANCO FOSCO SIMPRESSÃO ADESIVO FASSON C2075 COMPRIMENTO 210MM LARGURA 769MM;UN;1;MATE.PRIMA / INSUMOS;3;EMBALAGENS P/ INDUSTRIA;9;ETIQUETA;44943,628;0,08763046;3938,430906;;;;;;
30;704;ROLANDIA - AB. AVES;PROPRIO;100;LINHA DE PRODUCAO;455052;TP AUT PDO IMP 579X375X80MM;TAMPA PAPELÃO ONDULADO AUTOMÁTICA PARDA CIMP PAREDE SIMPLES ONDA B COMP 579MM LARG 375MM ALT 80MM COLUNA 55KGFCM COBB INT 30 A 50 GM2 GM2 COBB EXT 30 A 50 GM2 FRANGOSUL 3;UN;1;MATE.PRIMA / INSUMOS;3;EMBALAGENS P/ INDUSTRIA;5;CAIXAS/MINIPALLETS /ACESSORIO;9869;1,10906961;10945,40793;;;;;;
30;704;ROLANDIA - AB. AVES;PROPRIO;100;LINHA DE PRODUCAO;456123;SACO MAT DIR POLIETILENO BAI;SACO MAT DIR POLIETILENO BAIXA DENSIDADE P41 SEARA CFUN QUAD LAT TR IMPR EXT GEN 70000MM 45000MM 009MM;UN;1;MATE.PRIMA / INSUMOS;3;EMBALAGENS P/ INDUSTRIA;16;EMBAL FLEXÍVEL PE;1674;0,61975797;1037,474847;;;;;;
30;704;ROLANDIA - AB. AVES;PROPRIO;100;LINHA DE PRODUCAO;458040;ETIQUETA AD EX METAL DETECTE;ETIQUETA AD EX METAL DETECTED;PC;1;MATE.PRIMA / INSUMOS;3;EMBALAGENS P/ INDUSTRIA;9;ETIQUETA;2159,8627;0,05129724;110,7949966;;;;;;
30;704;ROLANDIA - AB. AVES;PROPRIO;100;LINHA DE PRODUCAO;458171;ESTRADO MATERIAL MADEIRA EUC;ESTRADO MATERIAL MADEIRA EUCALIPTO COR NATURAL CAPACIDADE CARGA ESTATICA 1200KG COMPRIMENTO 110000MM LARGURA 90000MM ALTURA 13000MM;UN;1;MATE.PRIMA / INSUMOS;3;EMBALAGENS P/ INDUSTRIA;29;ESTRADOS;24,3934;31,54476179;769,4839924;;;;;;
30;704;ROLANDIA - AB. AVES;PROPRIO;100;LINHA DE PRODUCAO;463038;FOLHA MAT DIR PEAD AZUL LARG;FOLHA MAT DIR PEAD AZUL LARG 880MM COMP 1200MM ESP 002MM IF E LP MERCADO EXTERNO SIF GENERICO EM BOBINA SIF IMPRESSO;UN;1;MATE.PRIMA / INSUMOS;3;EMBALAGENS P/ INDUSTRIA;16;EMBAL FLEXÍVEL PE;4250;0,75498055;3208,66735;;;;;;
30;704;ROLANDIA - AB. AVES;PROPRIO;100;LINHA DE PRODUCAO;466489;CANTONEIRA PAPELAO PRENSADO;CANTONEIRA PAPELAO PRENSADO MATERIAL DIRETO PAPEL KRAFT PAPEL RECICLADO GRAMATURA PADRAO FABRICANTE SEARA PARDO LARG ABA 5000X5000MM ALT 150000MM ESP 200MM 2016;UN;1;MATE.PRIMA / INSUMOS;3;EMBALAGENS P/ INDUSTRIA;5;CAIXAS/MINIPALLETS /ACESSORIO;0,038;1,59006605;0,06042251;;;;;;
30;704;ROLANDIA - AB. AVES;PROPRIO;100;LINHA DE PRODUCAO;471161;SACO MAT DIR POLIETILENO BAI;SACO MAT DIR POLIETILENO BAIXA DENSIDADE DW157 SEARA CFUN QUAD LAT AZ LI EXT GEN 67000MM 43000MM 016MM;UN;1;MATE.PRIMA / INSUMOS;3;EMBALAGENS P/ INDUSTRIA;16;EMBAL FLEXÍVEL PE;5;0,92347149;4,61735745;;;;;;
30;704;ROLANDIA - AB. AVES;PROPRIO;100;LINHA DE PRODUCAO;471658;TRIFOSFATO PENTASSODICO;TRIFOSFATODE SODIO;KG;1;MATE.PRIMA / INSUMOS;2;ADITIVOS E CONDIMENTOS;16;FOSFATO;975,4605;7,53655915;7351,615752;;;;;;
30;704;ROLANDIA - AB. AVES;PROPRIO;100;LINHA DE PRODUCAO;473366;BD MAN PDO S/IMP 480X370X155;BANDEJA PAPELÃO ONDULADO CORTE E VINCO MANUAL PARDO SIMP PAREDE SIMPLES ONDA C COMP 480MM LARG 370MM ALTURA 155MM COLUNA 8 KGFCM COBB INT 12 A 18 GM2 COBB EXT 20 A 30 GM2;UN;1;MATE.PRIMA / INSUMOS;3;EMBALAGENS P/ INDUSTRIA;5;CAIXAS/MINIPALLETS /ACESSORIO;238,2097;2,57371068;613,082848;;;;;;
30;704;ROLANDIA - AB. AVES;PROPRIO;100;LINHA DE PRODUCAO;478661;FD AUT PDO S/IMP 430X305X125;FUNDO PAPELÃO ONDULADO CORTE E VINCO AUTOMÁTICO PARDO SIMP PAREDE SIMPLES ONDA B COMP 430MM LARG 305MM ALT 125MM COLUNA 8 KGFCM COBB INT 12 A 18 GM2 COBB EXT 30 A 50 GM2;UN;1;MATE.PRIMA / INSUMOS;3;EMBALAGENS P/ INDUSTRIA;5;CAIXAS/MINIPALLETS /ACESSORIO;2513;1,34884417;3389,645399;;;;;;
30;704;ROLANDIA - AB. AVES;PROPRIO;100;LINHA DE PRODUCAO;483218;SACO MAT DIR POLIETILENO BAI;SACO MAT DIR POLIETILENO BAIXA DENSIDADE LINEAR 42846 SEARA RET LATERAL CBAINHA  TR IMPR EXPORT 34000MM 25000MM 016MM;UN;1;MATE.PRIMA / INSUMOS;3;EMBALAGENS P/ INDUSTRIA;16;EMBAL FLEXÍVEL PE;5500;0,26891417;1479,027935;;;;;;
30;704;ROLANDIA - AB. AVES;PROPRIO;100;LINHA DE PRODUCAO;484010;FD AUT PDO S/IMP 567X370X140;FUNDO PAPELÃO ONDULADO CORTE E VINCO AUTOMÁTICO PARDO SIMP PAREDE SIMPLES ONDA B COMP 567 MM LARG 370 MM ALT 140MM COLUNA 75 KGFCM COBB INT 12 A 18 GM2 COBB EXT 30 A 50 GM2;UN;1;MATE.PRIMA / INSUMOS;3;EMBALAGENS P/ INDUSTRIA;5;CAIXAS/MINIPALLETS /ACESSORIO;3519;2,47573923;8712,12635;;;;;;
30;704;ROLANDIA - AB. AVES;PROPRIO;100;LINHA DE PRODUCAO;491871;SACO MAT DIR POLIETILENO BAI;SACO MAT DIR POLIETILENO BAIXA DENSIDADE LINEAR BLK03 SEARA RET LATERAL CBAINHA TR IMPR EXPORT 34000MM 25000MM 016MM;UN;1;MATE.PRIMA / INSUMOS;3;EMBALAGENS P/ INDUSTRIA;16;EMBAL FLEXÍVEL PE;4500;0,31421561;1413,970245;;;;;;
30;704;ROLANDIA - AB. AVES;PROPRIO;100;LINHA DE PRODUCAO;493003;BD AUT PDO S/IMP 583X395X113;BANDEJA PAPELÃO ONDULADO CORTE E VINCO AUTOMÁTICO PARDO SIMP PAREDE SIMPLES ONDA C COMP 583MM LARG 395MM ALTURA 113MM COLUNA 10 KGFCM COBB INT 4 A 12 GM2 COBB EXT 20 A 30 GM2;UN;1;MATE.PRIMA / INSUMOS;3;EMBALAGENS P/ INDUSTRIA;5;CAIXAS/MINIPALLETS /ACESSORIO;17073;2,40461128;41053,92836;;;;;;
30;704;ROLANDIA - AB. AVES;PROPRIO;100;LINHA DE PRODUCAO;502804;FO PEBD AZ 1100X1200X0,15MM;FOLHA PEBD MONOCAMADA  AZUL 300C LARGURA 1100MM COMPRIMENTO 1200MM ESPESSURA 0150MM LISO;PC;1;MATE.PRIMA / INSUMOS;3;EMBALAGENS P/ INDUSTRIA;16;EMBAL FLEXÍVEL PE;14,7134;3,69324472;54,34018681;;;;;;
30;704;ROLANDIA - AB. AVES;PROPRIO;100;LINHA DE PRODUCAO;506361;RIBBON CERA;RIBBON CERA PRETO 83X450M TDW108SW200 EXTERNO;UN;1;MATE.PRIMA / INSUMOS;3;EMBALAGENS P/ INDUSTRIA;47;FITA RIBON/HOT STAMPING;1,0551;32,0604;33,82692804;;;;;;
30;704;ROLANDIA - AB. AVES;PROPRIO;100;LINHA DE PRODUCAO;507218;FILME PL PE BD 223378 INCOLO;FILME PL PE BD 223378 INCOLOR LARGURA 53000MM ESPESSURA 0060MM PASSO 35000MM SEARA NOVO LOGO MERCADO EXTERNO SIF GEN;KG;1;MATE.PRIMA / INSUMOS;3;EMBALAGENS P/ INDUSTRIA;16;EMBAL FLEXÍVEL PE;30,4499;28,41085889;865,1078122;;;;;;
30;704;ROLANDIA - AB. AVES;PROPRIO;100;LINHA DE PRODUCAO;519399;CAPA P/ PALETE MATERIAL POLI;CAPA P PALETE MATERIAL POLIETILENO COR INCOLOR SFECHAMENTO SUPERFICIE LISA ESPESSURA 010MM COMPRIMENTO 250000MM LARGURA 215000MM;UN;1;MATE.PRIMA / INSUMOS;3;EMBALAGENS P/ INDUSTRIA;16;EMBAL FLEXÍVEL PE;5,0415;7,44163507;37,51700321;;;;;;
30;704;ROLANDIA - AB. AVES;PROPRIO;100;LINHA DE PRODUCAO;538315;SACO MATERIAL DIRETO PEBD/PE;SACO MATERIAL DIRETO PEBDPEBDL P44 MARCA SEARA INCOLOR QUADRADO SOLD LAT IMPRESSO MERCADO EXTERNO LARG 45000MM COMP 700MM ESP 009MM;UN;1;MATE.PRIMA / INSUMOS;3;EMBALAGENS P/ INDUSTRIA;16;EMBAL FLEXÍVEL PE;250;0,43956803;109,8920075;;;;;;
