Chave Filial;Data;Area;Cd Local Estoque;Filial;Item;Nome Diretoria;Nome Grupo;Nome Agrupado;Nome Classe;Nome Cluster;Nome Complexo;Nome Regional;Nome SubGrupo;Nome Utilização;Consumo Meta;Consumo Real;Excesso;Giro Meta;Giro Real;Giro sem Excesso;Saldo Meta;Saldo Real;Saldo sem Excesso;Saldo Qtd;Consumo Qtd
30|704;Set 2026;Manutenção;299;ROLANDIA - AB. AVES;575406 - ESTATOR MATERIAL ACO APLICAC;N/D;Criticos;Total Outros;ACIONAMENTOS E TRANSPORTE;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;PECAS REPOSICAO MECANICA;CRITICOS;0;0;0;-;-;-;0;4;4;0;0
30|704;Set 2026;Manutenção;299;ROLANDIA - AB. AVES;575415 - MODULO ELETR ENTRADA SAIDA 2;N/D;Criticos;Total Outros;MODULOS;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;PECAS REPOSICAO ELETRICA;CRITICOS;0;0;0;-;-;-;0;2;2;0;0
30|704;Set 2026;Manutenção;299;ROLANDIA - AB. AVES;"575793 - CORREIA;MAREL/090200451";N/D;Criticos;Total Outros;CORREIAS E CORRENTES;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;PECAS REPOSICAO MECANICA;CRITICOS;0;0;0;-;-;-;0;2;2;0;0
30|704;Set 2026;Manutenção;299;ROLANDIA - AB. AVES;576806 - PLACA CIRC MATERIAL FENOLITE;N/D;Criticos;Total Outros;PECAS EQUIPAMENTO PRODUCAO;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;PECAS REPOSICAO MECANICA;CRITICOS;0;0;0;-;-;-;0;1;1;0;0
30|704;Set 2026;Manutenção;299;ROLANDIA - AB. AVES;576835 - VALVULA GLOBO INCLINADO PNEU;N/D;Criticos;Total Outros;VALVULAS BOMBAS E ACESSORIOS;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;PECAS REPOSICAO MECANICA;CRITICOS;0;0;0;-;-;-;0;5;5;0;0
30|704;Set 2026;Manutenção;299;ROLANDIA - AB. AVES;576901 - SELO APLICACAO EMBUTIDEIRA-9;N/D;Criticos;Total Outros;SELOS MECÂNICOS;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;PECAS REPOSICAO MECANICA;CRITICOS;0;0;0;-;-;-;0;3;3;0;0
30|704;Set 2026;Manutenção;299;ROLANDIA - AB. AVES;576962 - CILINDRO PNEUMATICO MATERIAL;N/D;Criticos;Total Outros;CILINDROS;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;PECAS REPOSICAO MECANICA;CRITICOS;0;0;0;-;-;-;0;6;6;0;0
30|704;Set 2026;Manutenção;299;ROLANDIA - AB. AVES;577129 - MOTOPOLIA MAT AI TENS 380V P;N/D;Criticos;Total Outros;MOTORES E REDUTORES;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;PECAS REPOSICAO ELETRICA;CRITICOS;0;0;0;-;-;-;0;32;32;0;0
30|704;Set 2026;Manutenção;299;ROLANDIA - AB. AVES;577385 - PLACA ACO BALANCA MULTIHEAD-;N/D;Criticos;Total Outros;PECAS EQUIPAMENTO PRODUCAO;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;PECAS REPOSICAO MECANICA;CRITICOS;0;0;0;-;-;-;0;1;1;0;0
30|704;Set 2026;Manutenção;299;ROLANDIA - AB. AVES;"578076 - FONTE ALIMENTAÇAO IND;120/23";N/D;Criticos;Total Outros;FONTES DE ALIMENTACAO;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;PECAS REPOSICAO ELETRICA;CRITICOS;0;1;0;-;0,0;0,0;0;0;0;0;0
30|704;Set 2026;Manutenção;299;ROLANDIA - AB. AVES;578228 - KIT BOBINA MAGNETICA MAT CU;N/D;Criticos;Total Outros;BOBINAS;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;PECAS REPOSICAO ELETRICA;CRITICOS;0;0;0;-;-;-;0;3;3;0;0
30|704;Set 2026;Manutenção;299;ROLANDIA - AB. AVES;578707 - CABO P/SENSOR MATERIAL POLIC;N/D;Criticos;Total Outros;CABOS ELETRICOS;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;PECAS REPOSICAO ELETRICA;CRITICOS;0;0;0;-;-;-;0;2;2;0;0
30|704;Set 2026;Manutenção;299;ROLANDIA - AB. AVES;578988 - ROLAMENTO ROLO ESFERICO CARG;N/D;Criticos;Total Outros;ROLAMENTOS;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;PECAS REPOSICAO MECANICA;CRITICOS;0;0;0;-;-;-;0;13;13;0;0
30|704;Set 2026;Manutenção;299;ROLANDIA - AB. AVES;579116 - ANEL MATERIAL FELTRO APLICAC;N/D;Criticos;Total Outros;ANÉIS;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;PECAS REPOSICAO MECANICA;CRITICOS;0;0;0;-;-;-;0;0;0;0;0
30|704;Set 2026;Manutenção;299;ROLANDIA - AB. AVES;579340 - MODULO COMUNICACAO 24V CORRE;N/D;Criticos;Total Outros;MODULOS;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;PECAS REPOSICAO ELETRICA;CRITICOS;0;0;0;-;-;-;0;6;6;0;0
30|704;Set 2026;Manutenção;299;ROLANDIA - AB. AVES;579788 - PLACA EMBALADORA BANDEJA-100;N/D;Criticos;Total Outros;PLACAS ELETRONICAS;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;PECAS REPOSICAO ELETRICA;CRITICOS;0;0;0;-;-;-;0;2;2;0;0
30|704;Set 2026;Manutenção;299;ROLANDIA - AB. AVES;579899 - ANEL VEDACAO ACO 30MM 42MM 8;N/D;Criticos;Total Outros;ANÉIS;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;PECAS REPOSICAO MECANICA;CRITICOS;0;0;0;-;-;-;0;0;0;0;0
30|704;Set 2026;Manutenção;299;ROLANDIA - AB. AVES;579938 - BOMBA DOSADORA ELETROMAGNETI;N/D;Criticos;Total Outros;ACIONAMENTOS E TRANSPORTE;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;PECAS REPOSICAO MECANICA;CRITICOS;0;0;0;-;-;-;0;4;4;0;0
30|704;Set 2026;Manutenção;299;ROLANDIA - AB. AVES;580153 - LAMINA CIRCULAR REDONDA MATE;N/D;Criticos;Total Outros;LAMINAS;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;SERRAS E DISCOS DE CORTE;CRITICOS;0;0;0;-;-;-;0;81;81;0;0
30|704;Set 2026;Manutenção;299;ROLANDIA - AB. AVES;580229 - MOTOBOMBA CENTRIFUGA AI ROSC;N/D;Criticos;Total Outros;VALVULAS BOMBAS E ACESSORIOS;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;PECAS REPOSICAO MECANICA;CRITICOS;0;0;0;-;-;-;0;13;13;0;0
30|704;Set 2026;Manutenção;299;ROLANDIA - AB. AVES;"580528 - ROLAMENTO FIXO ESF;25X47X12M";N/D;Criticos;Total Outros;ROLAMENTOS;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;PECAS REPOSICAO MECANICA;CRITICOS;0;0;0;-;-;-;0;8;8;0;0
30|704;Set 2026;Manutenção;299;ROLANDIA - AB. AVES;580606 - VALVULA ESFERA TRIP ACIONAM;N/D;Criticos;Total Outros;VALVULAS BOMBAS E ACESSORIOS;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;PECAS REPOSICAO MECANICA;CRITICOS;0;0;0;-;-;-;0;12;12;0;0
30|704;Set 2026;Manutenção;299;ROLANDIA - AB. AVES;581159 - MOLA PRESSAO ACO INOX APLIC;N/D;Criticos;Total Outros;MOLAS;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;PECAS REPOSICAO MECANICA;CRITICOS;0;0;0;-;-;-;0;2;2;0;0
30|704;Set 2026;Manutenção;299;ROLANDIA - AB. AVES;581249 - PLACA BASE GANCHO AUTOMATICO;N/D;Criticos;Total Outros;MATERIAL MANUTENCAO INDUSTRIAL;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;PECAS REPOSICAO MECANICA;CRITICOS;0;0;0;-;-;-;0;42;42;0;0
30|704;Set 2026;Manutenção;299;ROLANDIA - AB. AVES;581433 - REDUCAO MATERIAL ACO CARBONO;N/D;Criticos;Total Outros;CORREIAS E CORRENTES;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;PECAS REPOSICAO MECANICA;CRITICOS;0;0;0;-;-;-;0;0;0;0;0
30|704;Set 2026;Manutenção;299;ROLANDIA - AB. AVES;581713 - TRANSFORMADOR TENSAO 34A220V;N/D;Criticos;Total Outros;TRANSFORMADORES;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;PECAS REPOSICAO ELETRICA;CRITICOS;0;0;0;-;-;-;0;2;2;0;0
30|704;Set 2026;Manutenção;299;ROLANDIA - AB. AVES;581809 - PINO TRAVA MATERIAL TERMOPLA;N/D;Criticos;Total Outros;PINOS E PISTOES;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;PECAS REPOSICAO MECANICA;CRITICOS;0;0;0;-;-;-;0;0;0;0;0
30|704;Set 2026;Manutenção;299;ROLANDIA - AB. AVES;581928 - BRACO MATERIAL TERMOPLASTICO;N/D;Criticos;Total Outros;ACIONAMENTOS E TRANSPORTE;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;PECAS REPOSICAO MECANICA;CRITICOS;0;0;0;-;-;-;0;3;3;0;0
30|704;Set 2026;Manutenção;299;ROLANDIA - AB. AVES;581929 - PLACA ARRASTO TERMOPLASTICO;N/D;Criticos;Total Outros;ACIONAMENTOS E TRANSPORTE;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;PECAS REPOSICAO MECANICA;CRITICOS;0;0;0;-;-;-;0;9;9;0;0
30|704;Set 2026;Manutenção;299;ROLANDIA - AB. AVES;582214 - VALVULA DIRECIONAL MAT CORPO;N/D;Criticos;Total Outros;VALVULAS BOMBAS E ACESSORIOS;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;PECAS REPOSICAO MECANICA;CRITICOS;0;0;0;-;-;-;0;2;2;0;0
30|704;Set 2026;Manutenção;299;ROLANDIA - AB. AVES;582302 - ESTEIRA MODULAR TRANSPORTE M;N/D;Criticos;Total Outros;ACIONAMENTOS E TRANSPORTE;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;PECAS REPOSICAO MECANICA;CRITICOS;0;0;0;-;-;-;0;3;3;0;0
30|704;Set 2026;Manutenção;299;ROLANDIA - AB. AVES;582466 - REFORCO ACO ZINC BARRA OSCIL;N/D;Criticos;Total Outros;FERRAGENS;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;PECAS REPOSICAO MECANICA;CRITICOS;0;0;0;-;-;-;0;5;5;0;0
30|704;Set 2026;Manutenção;299;ROLANDIA - AB. AVES;582701 - MOLA PRESSAO ACO APLIC CORT;N/D;Criticos;Total Outros;MOLAS;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;PECAS REPOSICAO MECANICA;CRITICOS;0;0;0;-;60,0;60,0;0;1;1;0;0
30|704;Set 2026;Manutenção;299;ROLANDIA - AB. AVES;582721 - VALVULA RETENC MATERIAL ALUM;N/D;Criticos;Total Outros;VALVULAS BOMBAS E ACESSORIOS;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;PECAS REPOSICAO MECANICA;CRITICOS;0;0;0;-;-;-;0;1;1;0;0
30|704;Set 2026;Manutenção;299;ROLANDIA - AB. AVES;582747 - ROLAMENTO ROLO CILINDRICO RA;N/D;Criticos;Total Outros;ROLAMENTOS;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;PECAS REPOSICAO MECANICA;CRITICOS;0;0;0;-;-;-;0;2;2;0;0
30|704;Set 2026;Manutenção;299;ROLANDIA - AB. AVES;"582898 - PLUG;MAREL/3972906";N/D;Criticos;Total Outros;MECANICA;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;PECAS REPOSICAO - IMPORTADOS;CRITICOS;0;0;0;-;90,0;90,0;0;0;0;0;0
30|704;Set 2026;Manutenção;299;ROLANDIA - AB. AVES;582914 - FILTRO AR ACO COMPRESSOR AR-;N/D;Criticos;Total Outros;FILTROS;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;PECAS REPOSICAO MECANICA;CRITICOS;0;0;0;-;-;-;0;1;1;0;0
30|704;Set 2026;Manutenção;299;ROLANDIA - AB. AVES;"583043 - SUPORTE;MAREL/3972904";N/D;Criticos;Total Outros;ACIONAMENTOS E TRANSPORTE;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;PECAS REPOSICAO MECANICA;CRITICOS;0;0;0;-;-;-;0;0;0;0;0
30|704;Set 2026;Manutenção;299;ROLANDIA - AB. AVES;583484 - LUMINARIA EMERG 90-240V TIPO;N/D;Criticos;Total Outros;LAMPADAS E LUMINÁRIAS;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;PECAS REPOSICAO ELETRICA;CRITICOS;0;0;0;-;-;-;0;0;0;0;0
30|704;Set 2026;Manutenção;299;ROLANDIA - AB. AVES;583595 - BIELA MATERIAL ACO APLICACAO;N/D;Criticos;Total Outros;VEDANTES;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;PECAS REPOSICAO MECANICA;CRITICOS;0;0;0;-;-;-;0;1;1;0;0
30|704;Set 2026;Manutenção;299;ROLANDIA - AB. AVES;585554 - ESPACADOR MATERIAL ACO APLIC;N/D;Criticos;Total Outros;MECANICA;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;PECAS REPOSICAO - IMPORTADOS;CRITICOS;0;0;0;-;-;-;0;1;1;0;0
30|704;Set 2026;Manutenção;299;ROLANDIA - AB. AVES;585581 - ESPACADOR MATERIAL ACO APLIC;N/D;Criticos;Total Outros;MECANICA;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;PECAS REPOSICAO - IMPORTADOS;CRITICOS;0;0;0;-;-;-;0;3;3;0;0
30|704;Set 2026;Manutenção;299;ROLANDIA - AB. AVES;585907 - BUCHA VEDACAO MATERIAL FERRO;N/D;Criticos;Total Outros;BUCHAS E MANCAIS;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;PECAS REPOSICAO MECANICA;CRITICOS;0;0;0;-;-;-;0;0;0;0;0
30|704;Set 2026;Manutenção;299;ROLANDIA - AB. AVES;586549 - IHM APLICACAO INVERSOR FREQU;N/D;Criticos;Total Outros;CONTROLADORES;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;PECAS REPOSICAO ELETRICA;CRITICOS;0;0;0;-;-;-;0;3;3;0;0
30|704;Set 2026;Manutenção;299;ROLANDIA - AB. AVES;"587186 - VALVULA SOLENO;5/2 VIAS;SIMP";N/D;Criticos;Total Outros;VALVULAS BOMBAS E ACESSORIOS;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;PECAS REPOSICAO MECANICA;CRITICOS;0;0;0;-;-;-;0;0;0;0;0
30|704;Set 2026;Manutenção;299;ROLANDIA - AB. AVES;587865 - SENSOR MAGNETICO APLICACAO E;N/D;Criticos;Total Outros;SENSORES;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;PECAS REPOSICAO ELETRICA;CRITICOS;0;0;0;-;-;-;0;5;5;0;0
30|704;Set 2026;Manutenção;299;ROLANDIA - AB. AVES;588527 - INTERRUPTOR DIFERENCIAL RESI;N/D;Criticos;Total Outros;DISJUNTORES;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;PECAS REPOSICAO ELETRICA;CRITICOS;0;0;0;-;-;-;0;2;2;0;0
30|704;Set 2026;Manutenção;299;ROLANDIA - AB. AVES;589371 - CILINDRO MATERIAL ALUMINIO A;N/D;Criticos;Total Outros;CILINDROS;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;PECAS REPOSICAO MECANICA;CRITICOS;0;0;0;-;-;-;0;6;6;0;0
30|704;Set 2026;Manutenção;299;ROLANDIA - AB. AVES;589848 - ELEMENTO FILTRO VEICULAR TEN;N/D;Criticos;Total Outros;FILTROS;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;PECAS REPOSICAO MECANICA;CRITICOS;0;0;0;-;-;-;0;1;1;0;0
30|704;Set 2026;Manutenção;299;ROLANDIA - AB. AVES;589948 - RODA MATERIAL ACO INOX APLIC;N/D;Criticos;Total Outros;PECAS EQUIPAMENTO PRODUCAO;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;PECAS REPOSICAO MECANICA;CRITICOS;0;0;0;-;-;-;0;3;3;0;0
30|704;Set 2026;Manutenção;299;ROLANDIA - AB. AVES;"590778 - DISJUNTOR TRIPOL;1,4-2A;380V";N/D;Criticos;Total Outros;DISJUNTORES;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;PECAS REPOSICAO ELETRICA;CRITICOS;0;0;0;-;-;-;0;2;2;0;0
30|704;Set 2026;Manutenção;299;ROLANDIA - AB. AVES;590779 - CONTATO TIPO CONTATO AUXILIA;N/D;Criticos;Total Outros;CONTATORES;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;PECAS REPOSICAO ELETRICA;CRITICOS;0;0;0;-;-;-;0;1;1;0;0
30|704;Set 2026;Manutenção;299;ROLANDIA - AB. AVES;590802 - MOLA TORCAO ACO INOX USO MOD;N/D;Criticos;Total Outros;MOLAS;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;PECAS REPOSICAO MECANICA;CRITICOS;0;0;0;-;450,0;450,0;0;1;1;0;0
30|704;Set 2026;Manutenção;299;ROLANDIA - AB. AVES;590854 - MOLA TORCAO ACO INOX USO MOD;N/D;Criticos;Total Outros;MOLAS;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;PECAS REPOSICAO MECANICA;CRITICOS;0;0;0;-;450,0;450,0;0;1;1;0;0
30|704;Set 2026;Manutenção;299;ROLANDIA - AB. AVES;590855 - MOLA TORCAO ACO INOX USO MOD;N/D;Criticos;Total Outros;MOLAS;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;PECAS REPOSICAO MECANICA;CRITICOS;0;0;0;-;-;-;0;0;0;0;0
30|704;Set 2026;Manutenção;299;ROLANDIA - AB. AVES;590861 - MOLA TORCAO ACO INOX USO MOD;N/D;Criticos;Total Outros;MOLAS;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;PECAS REPOSICAO MECANICA;CRITICOS;0;0;0;-;-;-;0;0;0;0;0
30|704;Set 2026;Manutenção;299;ROLANDIA - AB. AVES;591060 - CONTROLADOR SEGURANCA TENSAO;N/D;Criticos;Total Outros;CONTROLADORES;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;PECAS REPOSICAO ELETRICA;CRITICOS;0;0;0;-;-;-;0;14;14;0;0
30|704;Set 2026;Manutenção;299;ROLANDIA - AB. AVES;"591528 - MODULO ELETRONICO;8 ENTRADAS";N/D;Criticos;Total Outros;CARTÕES;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;PECAS REPOSICAO ELETRICA;CRITICOS;0;0;0;-;-;-;0;7;7;0;0
30|704;Set 2026;Manutenção;299;ROLANDIA - AB. AVES;592087 - ROLAMENTO ROLO CILINDRICO RA;N/D;Criticos;Total Outros;ROLAMENTOS;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;PECAS REPOSICAO MECANICA;CRITICOS;0;0;0;-;-;-;0;2;2;0;0
30|704;Set 2026;Manutenção;299;ROLANDIA - AB. AVES;592833 - FUSO APLICACAO DEPENADEIRA-6;N/D;Criticos;Total Outros;PECAS EQUIPAMENTO PRODUCAO;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;PECAS REPOSICAO MECANICA;CRITICOS;0;0;0;-;-;-;0;4;4;0;0
30|704;Set 2026;Manutenção;299;ROLANDIA - AB. AVES;592848 - TAMPA USO CAIXA APLICACAO DE;N/D;Criticos;Total Outros;PECAS EQUIPAMENTO PRODUCAO;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;PECAS REPOSICAO MECANICA;CRITICOS;0;0;0;-;-;-;0;1;1;0;0
30|704;Set 2026;Manutenção;299;ROLANDIA - AB. AVES;592852 - PINO TRAVA APLICACAO DEPENAD;N/D;Criticos;Total Outros;PECAS EQUIPAMENTO PRODUCAO;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;PECAS REPOSICAO MECANICA;CRITICOS;0;0;0;-;-;-;0;0;0;0;0
30|704;Set 2026;Manutenção;299;ROLANDIA - AB. AVES;"592885 - ROLAMENTO;MAREL/9718609";N/D;Criticos;Total Outros;ROLAMENTOS;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;PECAS REPOSICAO MECANICA;CRITICOS;0;0;0;-;-;-;0;0;0;0;0
30|704;Set 2026;Manutenção;299;ROLANDIA - AB. AVES;592947 - TECLADO APLIC BALAN-6213203;N/D;Criticos;Total Outros;TECLADOS;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;PECAS REPOSICAO ELETRICA;CRITICOS;0;0;0;-;-;-;0;0;0;0;0
30|704;Set 2026;Manutenção;299;ROLANDIA - AB. AVES;"593217 - FILTRO;ATLAS COPCO/290377540";N/D;Criticos;Total Outros;FILTROS;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;PECAS REPOSICAO MECANICA;CRITICOS;0;0;0;-;-;-;0;5;5;0;0
30|704;Set 2026;Manutenção;299;ROLANDIA - AB. AVES;"593477 - VALVULA DIRECIONAL;5/3 VIAS;";N/D;Criticos;Total Outros;VALVULAS BOMBAS E ACESSORIOS;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;PECAS REPOSICAO MECANICA;CRITICOS;0;0;0;-;-;-;0;1;1;0;0
30|704;Set 2026;Manutenção;299;ROLANDIA - AB. AVES;594134 - LAMINA CORTE CIRCULAR MATERI;N/D;Criticos;Total Outros;LAMINAS;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;SERRAS E DISCOS DE CORTE;CRITICOS;0;0;0;-;-;-;0;0;0;0;0
30|704;Set 2026;Manutenção;299;ROLANDIA - AB. AVES;594135 - ARRUELA APLICACAO EVISCERADO;N/D;Criticos;Total Outros;ARRUELAS;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;PECAS REPOSICAO MECANICA;CRITICOS;0;0;0;-;-;-;0;0;0;0;0
30|704;Set 2026;Manutenção;299;ROLANDIA - AB. AVES;594909 - ESTATOR APLICACAO BOMBA HELI;N/D;Criticos;Total Outros;MATERIAL MANUTENCAO INDUSTRIAL;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;PECAS REPOSICAO MECANICA;CRITICOS;0;0;0;-;-;-;0;2;2;0;0
30|704;Set 2026;Manutenção;299;ROLANDIA - AB. AVES;594996 - SELO MECANICO APLICACAO BOMB;N/D;Criticos;Total Outros;SELOS MECÂNICOS;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;PECAS REPOSICAO MECANICA;CRITICOS;0;0;0;-;-;-;0;5;5;0;0
30|704;Set 2026;Manutenção;299;ROLANDIA - AB. AVES;595214 - TRANSDUTOR PRESSAO APLICACAO;N/D;Criticos;Total Outros;MECANICA;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;PECAS REPOSICAO - IMPORTADOS;CRITICOS;0;0;0;-;-;-;0;9;9;0;0
30|704;Set 2026;Manutenção;299;ROLANDIA - AB. AVES;595234 - VALVULA SOLENOIDE EMULSIFICA;N/D;Criticos;Total Outros;MECANICA;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;PECAS REPOSICAO - IMPORTADOS;CRITICOS;0;0;0;-;-;-;0;4;4;0;0
30|704;Set 2026;Manutenção;299;ROLANDIA - AB. AVES;595236 - VALVULA SOLENOIDE EMULSIFICA;N/D;Criticos;Total Outros;MECANICA;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;PECAS REPOSICAO - IMPORTADOS;CRITICOS;0;0;0;-;-;-;0;9;9;0;0
30|704;Set 2026;Manutenção;299;ROLANDIA - AB. AVES;595644 - SENSOR PROX INDUTIVO CILINDR;N/D;Criticos;Total Outros;SENSORES;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;PECAS REPOSICAO ELETRICA;CRITICOS;0;0;0;-;-;-;0;4;4;0;0
30|704;Set 2026;Manutenção;299;ROLANDIA - AB. AVES;596110 - CORREIA TRANSPORTADORA FECHA;N/D;Criticos;Total Outros;CORREIAS E CORRENTES;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;PECAS REPOSICAO MECANICA;CRITICOS;0;0;0;-;-;-;0;18;18;0;0
30|704;Set 2026;Manutenção;299;ROLANDIA - AB. AVES;"596385 - RELE SEGURANCA;4NA+8NF;24VDC";N/D;Criticos;Total Outros;RELES;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;PECAS REPOSICAO ELETRICA;CRITICOS;0;0;0;-;-;-;0;2;2;0;0
30|704;Set 2026;Manutenção;299;ROLANDIA - AB. AVES;596898 - GUIA ALINHAMENTO MATERIAL PO;N/D;Criticos;Total Outros;GUIAS;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;PECAS REPOSICAO MECANICA;CRITICOS;0;0;0;-;-;-;0;1;1;0;0
30|704;Set 2026;Manutenção;299;ROLANDIA - AB. AVES;596899 - HASTE MATERIAL ACO INOX USO;N/D;Criticos;Total Outros;EIXOS;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;PECAS REPOSICAO MECANICA;CRITICOS;0;0;0;-;-;-;0;1;1;0;0
30|704;Set 2026;Manutenção;299;ROLANDIA - AB. AVES;596900 - GUIA ALINHAMENTO MATERIAL PO;N/D;Criticos;Total Outros;GUIAS;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;PECAS REPOSICAO MECANICA;CRITICOS;0;0;0;-;-;-;0;1;1;0;0
30|704;Set 2026;Manutenção;299;ROLANDIA - AB. AVES;596939 - CONJUNTO SUPORTE MATERIAL AC;N/D;Criticos;Total Outros;MATERIAL MANUTENCAO INDUSTRIAL;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;PECAS REPOSICAO MECANICA;CRITICOS;0;0;0;-;-;-;0;5;5;0;0
30|704;Set 2026;Manutenção;299;ROLANDIA - AB. AVES;596941 - CONJUNTO SUPORTE MATERIAL AC;N/D;Criticos;Total Outros;MATERIAL MANUTENCAO INDUSTRIAL;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;PECAS REPOSICAO MECANICA;CRITICOS;0;0;0;-;-;-;0;5;5;0;0
30|704;Set 2026;Manutenção;299;ROLANDIA - AB. AVES;597270 - SENSOR PROX FOTOELETRICO CIL;N/D;Criticos;Total Outros;SENSORES;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;PECAS REPOSICAO ELETRICA;CRITICOS;0;0;0;-;-;-;0;8;8;0;0
30|704;Set 2026;Manutenção;299;ROLANDIA - AB. AVES;"597516 - TRANSDUTOR;KARCHER/93820020";N/D;Criticos;Total Outros;CONTROLADORES;AVES CORTES MI;ROLANDIA - ABATE AVES;IN NATURA III;PECAS REPOSICAO ELETRICA;CRITICOS;0;0;0;-;-;-;0;3;3;0;0
